"Data","Targa","Velocita","Limite","Multa"
2033-06-02,"BJ648RG",133,50,500
2033-06-03,"AW221CK",91,50,370
2033-06-04,"HI341GC",133,70,500
2033-06-05,"VP230TH",81,50,148
2033-06-06,"RM826GA",65,50,148
2033-06-07,"YS539TM",56,110,0
2033-06-08,"DG904OU",133,90,370
2033-06-09,"FD205HW",73,50,148
2033-06-10,"VP046GF",77,130,0
2033-06-11,"ID029GO",104,70,148
2033-06-12,"MH750YC",63,110,0
2033-06-13,"WM669HD",137,130,36
2033-06-14,"NW255IC",71,110,0
2033-06-15,"YI749AM",48,110,0
2033-06-16,"XB449AR",41,90,0
2033-06-17,"MZ870RV",102,130,0
2033-06-18,"GG389CX",134,110,148
2033-06-19,"DC076UE",74,90,0
2033-06-20,"IY526HU",76,130,0
2033-06-21,"VH773BP",77,70,36
2033-06-22,"IJ466CH",82,50,148
2033-06-23,"BZ429LX",55,130,0
2033-06-24,"LU724ID",87,110,0
2033-06-25,"IY875LP",138,50,500
2033-06-26,"IJ607WW",146,70,500
2033-06-27,"RF564CO",109,110,0
2033-06-28,"IS319AX",120,130,0
2033-06-29,"HG759WG",80,90,0
2033-06-30,"ZO305OA",52,110,0
2033-07-01,"YI012FE",141,70,500
2033-07-02,"JS839OH",48,130,0
2033-07-03,"BA437WR",50,70,0
2033-07-04,"BS659UK",93,50,370
2033-07-05,"ZZ178ON",113,70,370
2033-07-06,"EK230FZ",144,70,500
2033-07-07,"JV724IQ",115,110,36
2033-07-08,"BA248KS",123,50,500
2033-07-09,"TH427NX",80,70,36
2033-07-10,"FR230VT",106,70,148
2033-07-11,"DN647PX",136,90,370
2033-07-12,"TC823JS",117,70,370
2033-07-13,"JT901QF",106,70,148
2033-07-14,"TH441YR",111,50,500
2033-07-15,"HV952IE",85,110,0
2033-07-16,"UW335HH",43,130,0
2033-07-17,"RY318OF",86,130,0
2033-07-18,"PH779XR",49,110,0
2033-07-19,"BW614BJ",76,130,0
2033-07-20,"LM563YL",78,50,148
2033-07-21,"PV382GO",48,70,0
2033-07-22,"TG530PH",98,110,0
2033-07-23,"NU034HC",99,130,0
2033-07-24,"AX407EP",120,70,370
2033-07-25,"QB936LX",133,70,500
2033-07-26,"XO845MY",94,130,0
2033-07-27,"RD662QU",64,90,0
2033-07-28,"IQ490GX",132,90,370
2033-07-29,"FR347FN",142,130,148
2033-07-30,"HO977NJ",88,50,148
2033-07-31,"HY802MG",45,70,0
2033-08-01,"YU370WA",77,130,0
2033-08-02,"JW945UV",74,90,0
2033-08-03,"RT973ZU",100,90,36
2033-08-04,"ZP705LF",143,130,148
2033-08-05,"PQ536JZ",61,70,0
2033-08-06,"SH542KH",87,90,0
2033-08-07,"HF670MV",43,130,0
2033-08-08,"KJ798DH",132,90,370
2033-08-09,"OT750BS",114,70,370
2033-08-10,"GK630WB",45,50,0
2033-08-11,"CE172OW",141,90,370
2033-08-12,"RW382NW",57,70,0
2033-08-13,"SA330BC",108,130,0
2033-08-14,"RJ243GD",143,70,500
2033-08-15,"YF233YI",117,130,0
2033-08-16,"RE761TU",144,110,148
2033-08-17,"AK562MV",109,90,148
2033-08-18,"SS333AZ",118,90,148
2033-08-19,"DG607EX",111,50,500
2033-08-20,"JL903VY",58,50,36
2033-08-21,"SL560JV",71,110,0
2033-08-22,"FU424HU",117,110,36
2033-08-23,"UR066ET",72,130,0
2033-08-24,"DB768BW",135,50,500
2033-08-25,"HB466RD",50,130,0
2033-08-26,"TY820NI",122,70,370
2033-08-27,"PA682DS",60,110,0
2033-08-28,"GV818ZL",148,50,500
2033-08-29,"AD160MB",110,50,370
2033-08-30,"PJ790WQ",103,110,0
2033-08-31,"BM068IK",106,90,148
2033-09-01,"HE733RY",45,70,0
2033-09-02,"MW606OS",73,110,0
2033-09-03,"CU431TZ",123,110,148
2033-09-04,"PT207XH",130,110,148
2033-09-05,"MM435TX",133,50,500
2033-09-06,"LZ234BG",62,90,0
2033-09-07,"EU798NI",115,50,500
2033-09-08,"DM147RS",117,50,500
2033-09-09,"YZ205VT",72,70,36
2033-09-10,"PS732ZV",97,110,0
2033-09-11,"SV509EA",143,70,500
2033-09-12,"LF003HO",77,50,148
2033-09-13,"PH351HX",44,50,0
2033-09-14,"AM108BA",47,50,0
2033-09-15,"TA345GQ",95,130,0
2033-09-16,"YP239YJ",114,70,370
2033-09-17,"QG022BI",99,90,36
2033-09-18,"PA709DZ",127,90,148
2033-09-19,"FA482EA",58,70,0
2033-09-20,"EQ794GU",128,90,148
2033-09-21,"BR025YM",107,50,370
2033-09-22,"GV381KJ",89,110,0
2033-09-23,"NX062NK",68,70,0
2033-09-24,"YK945NX",95,50,370
2033-09-25,"OM356WW",123,110,148
2033-09-26,"PE447ZV",96,90,36
2033-09-27,"GP400XA",96,130,0
2033-09-28,"DG932FZ",48,90,0
2033-09-29,"DF331UG",119,90,148
2033-09-30,"JC729KN",69,130,0
2033-10-01,"JB702UY",87,70,148
2033-10-02,"AT034PR",77,50,148
2033-10-03,"YV297NZ",123,50,500
2033-10-04,"NS978UX",66,70,0
2033-10-05,"DQ578AD",108,110,0
2033-10-06,"HY229LW",110,130,0
2033-10-07,"KL447TI",99,110,0
2033-10-08,"FV034CT",41,50,0
2033-10-09,"QI316LX",149,110,148
2033-10-10,"LU452CA",66,110,0
2033-10-11,"WS945CU",134,50,500
2033-10-12,"AL472ZR",93,70,148
2033-10-13,"CU507WX",103,70,148
2033-10-14,"FC371CH",79,110,0
2033-10-15,"XP823SL",81,50,148
2033-10-16,"BQ288QY",136,130,36
2033-10-17,"HG243VO",103,50,370
2033-10-18,"BR344DD",80,70,36
2033-10-19,"NY059MZ",150,110,148
2033-10-20,"TX118AK",142,90,370
2033-10-21,"QJ322ZN",127,70,370
2033-10-22,"FT445LS",99,70,148
2033-10-23,"DG250OH",121,90,148
2033-10-24,"XY663RW",125,70,370
2033-10-25,"GT886ID",111,90,148
2033-10-26,"ZG521JX",56,90,0
2033-10-27,"ZM070TZ",50,90,0
2033-10-28,"RO686TI",125,130,0
2033-10-29,"UV367DY",108,50,370
2033-10-30,"RI867EF",125,90,148
2033-10-31,"TT433HG",147,70,500
2033-11-01,"PJ171TI",82,130,0
2033-11-02,"XP412XL",64,130,0
2033-11-03,"AA677WM",87,130,0
2033-11-04,"FK510IO",112,70,370
2033-11-05,"HG110TV",139,70,500
2033-11-06,"CF632WI",86,130,0
2033-11-07,"FI780JM",45,50,0
2033-11-08,"VW171XI",112,90,148
2033-11-09,"PK939TL",130,130,0
2033-11-10,"BA136OU",121,110,148
2033-11-11,"NT924AU",52,70,0
2033-11-12,"FE262OG",137,90,370
2033-11-13,"WY133TU",55,50,36
2033-11-14,"UA958FW",94,90,36
2033-11-15,"AR986HK",91,90,36
2033-11-16,"VZ833ED",51,50,36
2033-11-17,"DT997HZ",82,130,0
2033-11-18,"KX042JN",129,110,148
2033-11-19,"OC460ZL",132,70,500
2033-11-20,"BR313YQ",103,90,148
2033-11-21,"TF006KM",120,50,500
2033-11-22,"TA030BR",89,90,0
2033-11-23,"AF053BM",143,70,500
2033-11-24,"JR271OS",128,70,370
2033-11-25,"LN289TO",78,130,0
2033-11-26,"FM262WG",103,110,0
2033-11-27,"YI403NZ",136,130,36
2033-11-28,"NU201HZ",98,50,370
2033-11-29,"AW230OV",126,110,148
2033-11-30,"RV939QT",74,70,36
2033-12-01,"GX754EN",149,50,500
2033-12-02,"KA760EX",113,110,36
2033-12-03,"VH973RH",53,90,0
2033-12-04,"GH304WH",80,130,0
2033-12-05,"NV854KM",65,130,0
2033-12-06,"RR460HM",95,90,36
2033-12-07,"ES377KD",132,50,500
2033-12-08,"VI376BK",105,110,0
2033-12-09,"ZZ796KO",55,110,0
2033-12-10,"NL792DC",71,130,0
2033-12-11,"LM819JM",53,50,36
2033-12-12,"HA965HG",98,50,370
2033-12-13,"GY354XY",142,90,370
2033-12-14,"VS018NJ",106,50,370
2033-12-15,"DR453BB",67,70,0
2033-12-16,"AH890UF",51,90,0
2033-12-17,"BR917PX",64,50,148
2033-12-18,"AH110ZK",132,130,36
2033-12-19,"EV932UX",56,70,0
2033-12-20,"KH128ZK",42,50,0
2033-12-21,"HZ571DT",48,110,0
2033-12-22,"IH052QP",106,90,148
2033-12-23,"PU844PL",139,110,148
2033-12-24,"MJ710EU",55,70,0
2033-12-25,"QE645GT",71,110,0
2033-12-26,"NZ232RV",89,130,0
2033-12-27,"KT431SS",103,110,0
2033-12-28,"QS861VR",121,130,0
2033-12-29,"ZF765AF",147,50,500
2033-12-30,"JL188NR",93,130,0
2033-12-31,"RE772DY",74,110,0
2034-01-01,"NT125UO",101,110,0
2034-01-02,"LB303AM",78,90,0
2034-01-03,"IO126SI",51,70,0
2034-01-04,"DG862QK",113,50,500
2034-01-05,"YN296BM",87,90,0
2034-01-06,"QO128FH",119,50,500
2034-01-07,"KO058PF",141,50,500
2034-01-08,"DC895PW",107,110,0
2034-01-09,"IQ631MK",80,110,0
2034-01-10,"RO742KS",88,90,0
2034-01-11,"QB307HX",141,70,500
2034-01-12,"LB991OL",140,110,148
2034-01-13,"IG906AS",77,130,0
2034-01-14,"PC953HW",132,70,500
2034-01-15,"MO114JU",69,70,0
2034-01-16,"GW308FS",122,90,148
2034-01-17,"VG702NP",62,50,148
2034-01-18,"CX842RA",86,50,148
2034-01-19,"WQ509RO",148,70,500
2034-01-20,"LB560EN",112,130,0
2034-01-21,"XQ730NU",73,70,36
2034-01-22,"TV495MO",87,90,0
2034-01-23,"PY721LU",106,70,148
2034-01-24,"AF880QQ",94,90,36
2034-01-25,"KJ965ZD",77,50,148
2034-01-26,"AC776NC",79,70,36
2034-01-27,"YW673XN",83,90,0
2034-01-28,"TU955WY",135,50,500
2034-01-29,"EM122AE",63,70,0
2034-01-30,"PX511LJ",80,130,0
2034-01-31,"CH348US",101,110,0
2034-02-01,"OU929XB",86,70,148
2034-02-02,"YV096MV",100,110,0
2034-02-03,"HJ467CN",135,70,500
2034-02-04,"QN115TS",99,90,36
2034-02-05,"VT381KE",58,130,0
2034-02-06,"EY536RZ",69,110,0
2034-02-07,"IA455DW",109,110,0
2034-02-08,"JA131NF",68,90,0
2034-02-09,"MY058WF",107,110,0
2034-02-10,"YK631DC",47,130,0
2034-02-11,"EL417YA",105,90,148
2034-02-12,"AN289UA",57,50,36
2034-02-13,"TZ389YR",136,90,370
2034-02-14,"LF099AD",82,90,0
2034-02-15,"TE678HX",129,110,148
2034-02-16,"MS335EY",116,110,36
2034-02-17,"BG162TK",64,110,0
2034-02-18,"JJ636EL",95,50,370
2034-02-19,"EW376VL",50,110,0
2034-02-20,"CD564KU",58,110,0
2034-02-21,"EM878QX",112,110,36
2034-02-22,"MF942WD",109,90,148
2034-02-23,"MH875YQ",90,110,0
2034-02-24,"OX637HN",132,70,500
2034-02-25,"FA646DK",43,70,0
2034-02-26,"AO176AK",128,70,370
2034-02-27,"JN116RO",100,130,0
2034-02-28,"WD972EO",98,50,370
2034-03-01,"RN275LJ",71,70,36
2034-03-02,"YT211XW",132,110,148
2034-03-03,"KO911IG",119,90,148
2034-03-04,"TE421ZM",79,70,36
2034-03-05,"RR421PZ",127,110,148
2034-03-06,"OC104QD",130,70,370
2034-03-07,"ZP750EX",56,110,0
2034-03-08,"GH725LW",74,110,0
2034-03-09,"CO801FG",130,50,500
2034-03-10,"XK609IM",117,110,36
2034-03-11,"SS097JG",94,50,370
2034-03-12,"ES903GI",90,130,0
2034-03-13,"OQ412JZ",63,110,0
2034-03-14,"SM393NE",144,110,148
2034-03-15,"VT064AA",91,50,370
2034-03-16,"GR110AR",144,50,500
2034-03-17,"PH228WU",50,130,0
2034-03-18,"EM890VE",91,90,36
2034-03-19,"XD449KQ",47,110,0
2034-03-20,"PS708FQ",121,90,148
2034-03-21,"XD967AP",109,90,148
2034-03-22,"SX967BB",130,90,148
2034-03-23,"JO222ZH",48,70,0
2034-03-24,"AT729NU",47,90,0
2034-03-25,"TC313SY",71,50,148
2034-03-26,"DD798HI",116,90,148
2034-03-27,"TR659IX",86,50,148
2034-03-28,"IF532QL",114,130,0
2034-03-29,"EA706RP",129,130,0
2034-03-30,"GQ162CX",101,70,148
2034-03-31,"UZ361YU",147,70,500
2034-04-01,"AU382NU",97,50,370
2034-04-02,"TN812FM",95,50,370
2034-04-03,"BI689MB",58,90,0
2034-04-04,"KR628AE",46,110,0
2034-04-05,"AL804FE",83,70,148
2034-04-06,"MS885HC",93,50,370
2034-04-07,"JU298GH",55,50,36
2034-04-08,"RO637TH",138,110,148
2034-04-09,"DV139NP",55,110,0
2034-04-10,"DQ629XC",92,110,0
2034-04-11,"ZX959VC",51,110,0
2034-04-12,"BF581RG",133,50,500
2034-04-13,"PC553GG",116,70,370
2034-04-14,"PK229SM",139,90,370
2034-04-15,"HQ467CK",129,50,500
2034-04-16,"VM418ZQ",138,130,36
2034-04-17,"CC533KN",61,70,0
2034-04-18,"TQ847TJ",96,110,0
2034-04-19,"RJ023UY",71,110,0
2034-04-20,"KN893BX",79,70,36
2034-04-21,"QM212LX",45,70,0
2034-04-22,"PO017CY",82,90,0
2034-04-23,"BB993QP",89,50,148
2034-04-24,"HH206AG",64,50,148
2034-04-25,"EA487XC",56,110,0
2034-04-26,"LZ534KH",101,50,370
2034-04-27,"OE744QY",61,50,148
2034-04-28,"WJ655XW",42,110,0
2034-04-29,"BJ249DZ",76,50,148
2034-04-30,"OH630XI",107,70,148
2034-05-01,"EM260PD",120,90,148
2034-05-02,"IH385ZR",138,70,500
2034-05-03,"OC614WH",84,50,148
2034-05-04,"GG868UW",100,50,370
2034-05-05,"IM759LO",131,90,370
2034-05-06,"XR544AG",131,110,148
2034-05-07,"IV090PT",113,50,500
2034-05-08,"KN461SH",148,130,148
2034-05-09,"JE576QS",142,90,370
2034-05-10,"QH393XI",51,130,0
2034-05-11,"JR990EP",130,50,500
2034-05-12,"OO821BD",40,110,0
2034-05-13,"GP932ZZ",105,70,148
2034-05-14,"QB743DG",117,110,36
2034-05-15,"LW127SP",150,130,148
2034-05-16,"ER026OA",108,130,0
2034-05-17,"CT693VX",117,110,36
2034-05-18,"RE315GA",41,90,0
2034-05-19,"NH522AF",90,50,148
2034-05-20,"GL993PW",124,130,0
2034-05-21,"MN542CZ",63,70,0
2034-05-22,"CV820ME",91,50,370
2034-05-23,"BI105EA",123,90,148
2034-05-24,"YW888FV",64,90,0
2034-05-25,"KR606PF",109,70,148
2034-05-26,"JO846UB",51,130,0
2034-05-27,"YI903NB",87,110,0
2034-05-28,"PN162VK",69,130,0
2034-05-29,"YQ689WN",148,110,148
2034-05-30,"XU275VO",72,110,0
2034-05-31,"TJ796TW",131,70,500
2034-06-01,"ZN751XO",120,90,148
2034-06-02,"CO845LR",73,110,0
2034-06-03,"DM761WS",74,50,148
2034-06-04,"GE333QX",132,90,370
2034-06-05,"JQ994PJ",88,70,148
2034-06-06,"TU142CZ",132,70,500
2034-06-07,"QW681UM",128,110,148
2034-06-08,"UU596LG",114,70,370
2034-06-09,"KM602LG",146,90,370
2034-06-10,"NJ679NJ",73,90,0
2034-06-11,"CU708LZ",73,70,36
2034-06-12,"TY780KR",63,130,0
2034-06-13,"NK458YC",51,70,0
2034-06-14,"QN117NO",102,110,0
2034-06-15,"EU677AX",108,70,148
2034-06-16,"CJ568YB",128,50,500
2034-06-17,"NM706YS",140,70,500
2034-06-18,"QP144CL",100,110,0
2034-06-19,"KR500YC",80,130,0
2034-06-20,"AC698MR",97,110,0
2034-06-21,"IC452KJ",46,70,0
2034-06-22,"CJ525MI",43,70,0
2034-06-23,"TJ312KZ",97,130,0
2034-06-24,"LG161PZ",43,50,0
2034-06-25,"VV033KY",87,130,0
2034-06-26,"LI991PO",120,50,500
2034-06-27,"PV969UN",104,110,0
2034-06-28,"IR527AE",139,90,370
2034-06-29,"IV929TP",44,110,0
2034-06-30,"OA028XX",57,70,0
2034-07-01,"NS081LI",97,90,36
2034-07-02,"CW041EK",54,70,0
2034-07-03,"HT790II",118,70,370
2034-07-04,"PG258JD",47,90,0
2034-07-05,"AB737FD",69,50,148
2034-07-06,"ZY132FP",67,70,0
2034-07-07,"KZ428IH",96,70,148
2034-07-08,"AQ839GE",92,90,36
2034-07-09,"OP533LT",125,110,148
2034-07-10,"GQ821RZ",119,130,0
2034-07-11,"VR679NX",84,90,0
2034-07-12,"WY863VV",124,70,370
2034-07-13,"KL451GZ",69,110,0
2034-07-14,"EZ529BV",125,110,148
2034-07-15,"XQ817NQ",47,130,0
2034-07-16,"PW714PV",126,50,500
2034-07-17,"ZX658TI",93,130,0
2034-07-18,"QW729AI",50,130,0
2034-07-19,"QZ261DY",78,70,36
2034-07-20,"ZK888GC",56,110,0
2034-07-21,"HD054QH",57,50,36
2034-07-22,"CP562WL",115,90,148
2034-07-23,"TH406VF",147,110,148
2034-07-24,"HA817AM",90,130,0
2034-07-25,"UW629AK",42,90,0
2034-07-26,"NZ844YJ",69,70,0
2034-07-27,"PK190OC",41,50,0
2034-07-28,"PB011ZA",93,70,148
2034-07-29,"CK697UO",93,130,0
2034-07-30,"NS356OL",71,90,0
2034-07-31,"ZV963SD",131,130,36
2034-08-01,"QH859DG",62,50,148
2034-08-02,"QE541CJ",145,90,370
2034-08-03,"MP269EN",77,90,0
2034-08-04,"TE717UF",101,70,148
2034-08-05,"BJ747YC",132,90,370
2034-08-06,"PG173VK",48,50,0
2034-08-07,"NJ815QH",137,50,500
2034-08-08,"EC408NN",53,50,36
2034-08-09,"IL106BR",106,50,370
2034-08-10,"XW197CX",91,110,0
2034-08-11,"UP561CP",124,110,148
2034-08-12,"RC672UY",113,130,0
2034-08-13,"JZ915KO",91,110,0
2034-08-14,"TQ894FF",146,90,370
2034-08-15,"RV697NQ",115,130,0
2034-08-16,"BK470OT",67,70,0
2034-08-17,"DM343AN",80,110,0
2034-08-18,"IT079GX",142,50,500
2034-08-19,"OX833YG",58,130,0
2034-08-20,"BE588FL",77,90,0
2034-08-21,"DO262YN",58,50,36
2034-08-22,"LB639YR",88,70,148
2034-08-23,"RI457UA",101,50,370
2034-08-24,"KA165RE",52,50,36
2034-08-25,"ZF929RK",84,110,0
2034-08-26,"GH050UM",100,70,148
2034-08-27,"DB039PA",122,90,148
2034-08-28,"JI273DD",129,90,148
2034-08-29,"WY999OB",148,130,148
2034-08-30,"LD665MY",97,90,36
2034-08-31,"PK153BP",80,110,0
2034-09-01,"BN346GW",142,90,370
2034-09-02,"RQ191GG",79,110,0
2034-09-03,"LR996QK",44,50,0
2034-09-04,"FB904GR",43,70,0
2034-09-05,"JB900KX",47,90,0
2034-09-06,"QF168NK",72,50,148
2034-09-07,"HY083VF",71,50,148
2034-09-08,"XO890IM",62,50,148
2034-09-09,"GE650KS",60,130,0
2034-09-10,"NI212XM",44,110,0
2034-09-11,"KM853IE",44,70,0
2034-09-12,"ZI224JK",69,70,0
2034-09-13,"XO243YT",57,50,36
2034-09-14,"JE820ZI",111,110,36
2034-09-15,"SH509WU",42,130,0
2034-09-16,"OT610RT",47,110,0
2034-09-17,"KU780WE",115,110,36
2034-09-18,"NX881DC",135,110,148
2034-09-19,"JC019SU",88,70,148
2034-09-20,"OB325QP",112,90,148
2034-09-21,"RS781ER",117,110,36
2034-09-22,"AT243GU",97,130,0
2034-09-23,"WS127MS",77,90,0
2034-09-24,"VJ590EB",108,50,370
2034-09-25,"TQ194EW",122,90,148
2034-09-26,"WF681TL",120,70,370
2034-09-27,"QW562ZT",60,90,0
2034-09-28,"YK440PS",84,90,0
2034-09-29,"ID073MH",106,90,148
2034-09-30,"GS374KG",149,90,370
2034-10-01,"DN303BL",82,70,148
2034-10-02,"GL269NX",83,70,148
2034-10-03,"BA159GV",58,90,0
2034-10-04,"ZC899QV",70,70,0
2034-10-05,"TZ356JC",56,90,0
2034-10-06,"PY389DH",77,110,0
2034-10-07,"MD908WB",66,70,0
2034-10-08,"TA338YD",51,130,0
2034-10-09,"QJ668DI",110,110,0
2034-10-10,"GX483DY",147,130,148
2034-10-11,"BX286DF",60,130,0
2034-10-12,"VS014WR",128,70,370
2034-10-13,"MA924FL",131,130,36
2034-10-14,"GJ423CV",98,70,148
2034-10-15,"XV607ZF",133,110,148
2034-10-16,"DE561PJ",144,50,500
2034-10-17,"CJ191SQ",72,70,36
2034-10-18,"QK020MB",121,50,500
2034-10-19,"MT547DV",96,70,148
2034-10-20,"XM065VM",106,70,148
2034-10-21,"DR815BE",96,90,36
2034-10-22,"PK776UL",137,130,36
2034-10-23,"HI914CF",116,90,148
2034-10-24,"CA756OX",136,130,36
2034-10-25,"QR182IP",95,130,0
2034-10-26,"US089CE",66,70,0
2034-10-27,"WI284PK",78,50,148
2034-10-28,"MY433AN",135,90,370
2034-10-29,"JQ364RI",57,70,0
2034-10-30,"EX541UP",93,110,0
2034-10-31,"BE565JN",118,110,36
2034-11-01,"JA496CN",100,130,0
2034-11-02,"DU210JM",140,70,500
2034-11-03,"XH599TR",142,130,148
2034-11-04,"TP860TA",91,110,0
2034-11-05,"KE706VX",63,130,0
2034-11-06,"BE816KL",137,90,370
2034-11-07,"NW935HB",61,110,0
2034-11-08,"DK700HW",104,90,148
2034-11-09,"AN336PE",74,50,148
2034-11-10,"NR959SJ",41,110,0
2034-11-11,"ND901SF",85,90,0
2034-11-12,"WM352EX",133,130,36
2034-11-13,"FT398MS",116,130,0
2034-11-14,"UB769FO",55,130,0
2034-11-15,"WG307BM",110,50,370
2034-11-16,"RP585VW",53,130,0
2034-11-17,"WR486VH",113,130,0
2034-11-18,"BC119NM",86,50,148
2034-11-19,"DD955SJ",47,70,0
2034-11-20,"QO174SH",92,130,0
2034-11-21,"OQ189WV",43,50,0
2034-11-22,"UW355WB",121,50,500
2034-11-23,"WA957MP",103,50,370
2034-11-24,"PK809VE",72,110,0
2034-11-25,"LK482FN",146,50,500
2034-11-26,"HJ275NC",118,110,36
2034-11-27,"BC275ZO",73,130,0
2034-11-28,"OO543TM",136,90,370
2034-11-29,"PQ918QX",119,90,148
2034-11-30,"QQ403NV",64,110,0
2034-12-01,"CY452ID",81,130,0
2034-12-02,"BB873UZ",41,50,0
2034-12-03,"KK310VT",140,70,500
2034-12-04,"AD694WF",58,70,0
2034-12-05,"JG025OE",74,90,0
2034-12-06,"ST283CW",106,130,0
2034-12-07,"ZZ338YO",43,130,0
2034-12-08,"AO650ZZ",71,70,36
2034-12-09,"OX237EA",79,110,0
2034-12-10,"RI597VQ",88,110,0
2034-12-11,"DO604DU",62,70,0
2034-12-12,"WY488LD",100,130,0
2034-12-13,"BE720XS",44,70,0
2034-12-14,"JI573BR",60,50,36
2034-12-15,"AC642GY",150,90,370
2034-12-16,"AR763UY",81,130,0
2034-12-17,"HE866NN",106,130,0
2034-12-18,"ST555NG",107,110,0
2034-12-19,"HS545LO",42,110,0
2034-12-20,"WQ687ZU",120,90,148
2034-12-21,"AS490IL",136,130,36
2034-12-22,"JA064ZS",123,70,370
2034-12-23,"PZ496GD",80,110,0
2034-12-24,"GR881CN",104,130,0
2034-12-25,"XN980GM",127,110,148
2034-12-26,"FM244QT",72,50,148
2034-12-27,"WG114PL",104,50,370
2034-12-28,"VK927PW",41,130,0
2034-12-29,"NY411ZC",134,50,500
2034-12-30,"YZ505SC",133,50,500
2034-12-31,"JR725HI",130,130,0
2035-01-01,"UE569IF",150,90,370
2035-01-02,"DN769IK",67,90,0
2035-01-03,"KA563ZT",68,90,0
2035-01-04,"LR041BL",125,70,370
2035-01-05,"LI497EY",134,110,148
2035-01-06,"FZ684JS",126,90,148
2035-01-07,"ET589BP",63,110,0
2035-01-08,"WG208ZS",60,110,0
2035-01-09,"PG925HM",42,130,0
2035-01-10,"OA532JQ",122,50,500
2035-01-11,"ZO537HA",58,90,0
2035-01-12,"SP381RC",50,130,0
2035-01-13,"IF177DJ",93,110,0
2035-01-14,"AX771YU",65,70,0
2035-01-15,"RX625JH",67,90,0
2035-01-16,"JL319JE",76,130,0
2035-01-17,"QO077AM",44,130,0
2035-01-18,"ZJ469SI",42,110,0
2035-01-19,"TC744GP",54,90,0
2035-01-20,"RB124RE",46,90,0
2035-01-21,"FZ101YY",132,130,36
2035-01-22,"YT267PZ",110,70,148
2035-01-23,"KS459FO",125,110,148
2035-01-24,"KV798JL",58,70,0
2035-01-25,"TA994UD",137,50,500
2035-01-26,"GI257FT",88,110,0
2035-01-27,"NM646GP",131,130,36
2035-01-28,"VL453SA",47,50,0
2035-01-29,"XZ582IN",47,130,0
2035-01-30,"VP955NK",103,130,0
2035-01-31,"YB704WT",118,50,500
2035-02-01,"SS063UG",73,110,0
2035-02-02,"FR850GF",144,50,500
2035-02-03,"YS780TN",61,50,148
2035-02-04,"XV261KZ",63,50,148
2035-02-05,"SY292PF",84,70,148
2035-02-06,"ZV860EE",137,110,148
2035-02-07,"BF954IX",61,90,0
2035-02-08,"TW071KH",109,110,0
2035-02-09,"MR930RB",104,130,0
2035-02-10,"LZ375DE",65,50,148
2035-02-11,"OF069FZ",138,70,500
2035-02-12,"BR038KT",96,130,0
2035-02-13,"WG084LT",67,130,0
2035-02-14,"VS335CF",82,70,148
2035-02-15,"FP047YI",130,70,370
2035-02-16,"PZ079JW",96,110,0
2035-02-17,"YO628OT",125,50,500
2035-02-18,"ZQ823DR",71,50,148
2035-02-19,"OX521VE",122,110,148
2035-02-20,"IB948PB",143,90,370
2035-02-21,"SY467AV",148,110,148
2035-02-22,"BG315DP",138,70,500
2035-02-23,"OK771KR",146,70,500
2035-02-24,"HX237WU",111,110,36
2035-02-25,"EY116ZX",147,50,500
2035-02-26,"UV676GK",146,70,500
2035-02-27,"GC214ED",107,130,0
2035-02-28,"RV215IQ",146,90,370
2035-03-01,"QB114GM",41,90,0
2035-03-02,"TU710UJ",62,70,0
2035-03-03,"MW422PK",65,50,148
2035-03-04,"ZR803WH",137,70,500
2035-03-05,"NZ558NV",69,130,0
2035-03-06,"TY987GR",129,90,148
2035-03-07,"BH575BA",146,50,500
2035-03-08,"UP263XF",87,70,148
2035-03-09,"FW788AS",47,130,0
2035-03-10,"KN572MR",95,110,0
2035-03-11,"KE282GY",135,130,36
2035-03-12,"WZ742AC",80,50,148
2035-03-13,"KX577OX",51,50,36
2035-03-14,"GQ286KI",143,70,500
2035-03-15,"WV269HC",58,50,36
2035-03-16,"GU660OK",50,70,0
2035-03-17,"GZ441LD",60,110,0
2035-03-18,"SL659NI",85,50,148
2035-03-19,"VE641BE",77,130,0
2035-03-20,"JW859EL",140,130,36
2035-03-21,"PN745LK",118,50,500
2035-03-22,"KV718LQ",115,90,148
2035-03-23,"VW492BK",59,110,0
2035-03-24,"AZ264GM",147,130,148
2035-03-25,"LL682YG",145,90,370
2035-03-26,"AL276QX",87,90,0
2035-03-27,"TA914OT",118,130,0
2035-03-28,"EG093VA",116,90,148
2035-03-29,"QM817CG",123,90,148
2035-03-30,"AD985DY",115,70,370
2035-03-31,"SG609CS",138,70,500
2035-04-01,"BY733VA",64,90,0
2035-04-02,"YT089FK",119,50,500
2035-04-03,"AP530SZ",70,130,0
2035-04-04,"IQ441BG",74,70,36
2035-04-05,"BM977VB",55,110,0
2035-04-06,"YV875JO",74,110,0
2035-04-07,"JL359KJ",57,50,36
2035-04-08,"MX294OI",112,90,148
2035-04-09,"TP398IX",148,110,148
2035-04-10,"BT773RS",117,110,36
2035-04-11,"ZU805LR",141,90,370
2035-04-12,"TM734XQ",82,110,0
2035-04-13,"WH757CG",44,110,0
2035-04-14,"TJ965WR",81,50,148
2035-04-15,"MY966US",48,110,0
2035-04-16,"MC787WA",136,50,500
2035-04-17,"MF641HV",48,50,0
2035-04-18,"IN668YW",74,130,0
2035-04-19,"LG189TW",70,90,0
2035-04-20,"CR892XI",73,70,36
