"CustomerID","OrderID","OrderDate","Age","Gender","Membership","ProductCategory","ProductName","UnitPrice","Quantity","TotalAmount","PaymentMethod","City","ReturnStatus"
2546,3546,2024-04-22,18,"M","Basic","Sport","Tappetino Yoga",45,3,135,"CreditCard","Bologna",0
2547,3547,2024-10-10,70,"M","Basic","Elettronica","Smartwatch",108,2,216,"PayPal","Napoli",1
2548,3548,2024-08-21,18,"M","Gold","Libri","Enciclopedia",37,1,37,"Cash","Milano",0
2549,3549,2024-03-18,42,"M","Gold","Casa","Coperta",109,1,109,"CreditCard","Milano",0
2550,3550,2024-06-06,NA,"M","Silver","Abbigliamento","Scarpe",43,3,129,"Cash","Bologna",0
2551,3551,2024-10-11,61,"M","Gold","Abbigliamento","T-shirt",194,2,388,"BankTransfer","Napoli",0
2552,3552,2024-10-13,18,"F","Basic","Sport","Scarpe Running",131,2,262,"PayPal","Roma",0
2553,3553,2024-10-31,25,"M","Silver","Casa","Tappeto",20,1,20,"Cash","Torino",0
2554,3554,2024-06-29,20,"M","Silver","Elettronica","Smartwatch",471,2,942,"PayPal","Milano",0
2555,3555,2024-07-05,39,"M","Basic","Casa","Pentola",114,2,228,"CreditCard","Torino",0
2556,3556,2024-12-01,31,"M","Basic","Casa","Tappeto",21,1,21,"PayPal","Napoli",1
2557,3557,2024-03-18,74,"F","Basic","Libri","Manuale",48,1,48,"PayPal","Torino",0
2558,3558,2024-01-07,NA,"M","Basic","Abbigliamento","Giacca",195,3,585,"CreditCard","Milano",0
2559,3559,2024-01-20,58,"M","Silver","Libri","Romanzo",39,5,195,"PayPal","Roma",0
2560,3560,2024-09-24,50,"F","Silver","Sport","Tappetino Yoga",121,1,121,"CreditCard","Milano",0
2561,3561,2024-03-19,48,"F","Basic","Elettronica","Cuffie",330,3,990,"CreditCard","Milano",0
2562,3562,2024-07-30,46,"M","Basic","Sport","Tappetino Yoga",96,1,96,"BankTransfer","Torino",0
2563,3563,2024-05-07,42,"M","Basic","Libri","Romanzo",18,1,18,"PayPal","Roma",0
2564,3564,2024-11-23,27,"F","Gold","Libri","Enciclopedia",44,2,88,"Cash","Napoli",0
2565,3565,2024-09-03,33,"F","Basic","Casa","Coperta",128,1,128,"BankTransfer","Roma",1
2566,3566,2024-04-13,45,"F","Basic","Elettronica","Laptop",713,5,3565,"PayPal","Bologna",1
2567,3567,2024-01-22,18,"M","Silver","Abbigliamento","Jeans",197,4,788,"CreditCard","Roma",0
2568,3568,2024-01-16,NA,"F","Silver","Sport","Tappetino Yoga",40,5,200,"BankTransfer","Bologna",1
2569,3569,2024-02-21,NA,"F","Basic","Abbigliamento","Scarpe",123,1,123,"BankTransfer","Roma",0
2570,3570,2024-03-31,18,"M","Basic","Elettronica","Tablet",51,1,51,"BankTransfer","Torino",0
2571,3571,2024-09-24,40,"F","Basic","Libri","Enciclopedia",47,2,94,"CreditCard","Milano",1
2572,3572,2024-11-25,NA,"M","Basic","Elettronica","Cuffie",752,3,2256,"Cash","Napoli",1
2573,3573,2024-03-31,51,"M","Gold","Casa","Pentola",118,2,236,"CreditCard","Napoli",0
2574,3574,2024-08-11,55,"M","Silver","Abbigliamento","T-shirt",92,1,92,"Cash","Milano",0
2575,3575,2024-11-13,47,"F","Basic","Elettronica","Cuffie",497,2,994,"BankTransfer","Roma",0
2576,3576,2024-06-18,46,"M","Silver","Elettronica","Laptop",776,2,1552,"CreditCard","Milano",0
2577,3577,2024-04-02,42,"F","Gold","Elettronica","Tablet",59,2,118,"PayPal","Roma",0
2578,3578,2024-08-01,39,"F","Silver","Casa","Coperta",22,2,44,"Cash","Milano",1
2579,3579,2024-03-06,26,"F","Silver","Elettronica","Smartphone",534,1,534,"CreditCard","Milano",0
2580,3580,2024-03-26,71,"F","Basic","Libri","Guida",33,1,33,"PayPal","Roma",0
2581,3581,2024-01-01,26,"F","Silver","Abbigliamento","T-shirt",131,2,262,"PayPal","Roma",0
2582,3582,2024-07-29,63,"M","Gold","Casa","Cuscino",49,5,245,"PayPal","Milano",0
2583,3583,2024-07-27,52,"M","Basic","Libri","Guida",8,2,16,"PayPal","Roma",0
2584,3584,2024-01-22,69,"F","Gold","Casa","Tappeto",110,2,220,"BankTransfer","Roma",0
2585,3585,2024-05-08,NA,"M","Basic","Abbigliamento","Jeans",101,1,101,"BankTransfer","Milano",0
2586,3586,2024-09-04,32,"M","Basic","Elettronica","Laptop",540,2,1080,"PayPal","Napoli",0
2587,3587,2024-08-03,33,"M","Basic","Sport","Scarpe Running",66,2,132,"BankTransfer","Roma",0
2588,3588,2024-04-01,18,"M","Basic","Casa","Pentola",111,4,444,"PayPal","Milano",1
2589,3589,2024-09-20,54,"F","Silver","Libri","Fumetto",44,3,132,"Cash","Bologna",0
2590,3590,2024-12-10,39,"M","Silver","Casa","Coperta",19,4,76,"PayPal","Roma",1
2591,3591,2024-04-15,37,"F","Basic","Abbigliamento","Giacca",155,2,310,"CreditCard","Napoli",1
2592,3592,2024-08-16,39,"F","Silver","Libri","Romanzo",8,2,16,"Cash","Roma",0
2593,3593,2024-11-19,28,"F","Silver","Libri","Guida",42,2,84,"PayPal","Roma",1
2594,3594,2024-12-02,32,"F","Basic","Abbigliamento","Scarpe",147,1,147,"PayPal","Roma",1
2595,3595,2024-07-22,50,"F","Basic","Elettronica","Laptop",245,1,245,"PayPal","Napoli",0
2596,3596,2024-06-03,58,"F","Silver","Sport","Borraccia",96,1,96,"CreditCard","Milano",0
2597,3597,2024-10-27,39,"F","Basic","Libri","Enciclopedia",39,2,78,"BankTransfer","Roma",1
2598,3598,2024-03-20,42,"M","Silver","Sport","Scarpe Running",118,2,236,"PayPal","Milano",0
2599,3599,2024-11-17,41,"F","Gold","Abbigliamento","Scarpe",95,3,285,"PayPal","Roma",0
2600,3600,2024-02-09,41,"F","Basic","Elettronica","Laptop",709,5,3545,"PayPal","Napoli",1
2601,3601,2024-04-30,NA,"F","Silver","Elettronica","Smartwatch",681,2,1362,"CreditCard","Torino",0
2602,3602,2024-07-16,47,"F","Basic","Sport","Pallone",156,1,156,"CreditCard","Milano",0
2603,3603,2024-11-03,49,"F","Basic","Elettronica","Smartphone",375,1,375,"BankTransfer","Milano",0
2604,3604,2024-12-29,41,"F","Basic","Elettronica","Cuffie",626,1,626,"BankTransfer","Milano",0
2605,3605,2024-10-26,46,"M","Basic","Abbigliamento","Giacca",190,4,760,"Cash","Napoli",0
2606,3606,2024-01-01,29,"F","Basic","Casa","Coperta",18,3,54,"BankTransfer","Roma",0
2607,3607,2024-12-02,41,"M","Silver","Sport","Tappetino Yoga",90,2,180,"Cash","Roma",0
2608,3608,2024-06-12,47,"M","Gold","Abbigliamento","Maglione",112,1,112,"PayPal","Roma",0
2609,3609,2024-10-13,36,"M","Silver","Elettronica","Smartphone",306,2,612,"CreditCard","Bologna",1
2610,3610,2024-10-31,36,"M","Basic","Sport","Scarpe Running",158,3,474,"Cash","Milano",1
2611,3611,2024-03-11,31,"M","Basic","Abbigliamento","Scarpe",94,3,282,"BankTransfer","Roma",0
2612,3612,2024-10-11,47,"M","Silver","Abbigliamento","Scarpe",135,1,135,"BankTransfer","Milano",1
2613,3613,2024-12-23,42,"F","Basic","Libri","Romanzo",13,2,26,"PayPal","Bologna",0
2614,3614,2024-11-02,75,"M","Basic","Elettronica","Cuffie",507,5,2535,"CreditCard","Bologna",0
2615,3615,2024-05-27,36,"M","Gold","Casa","Cuscino",131,1,131,"BankTransfer","Milano",0
2616,3616,2024-04-28,NA,"F","Basic","Casa","Tappeto",31,3,93,"BankTransfer","Torino",0
2617,3617,2024-07-26,23,"F","Basic","Casa","Lampada",30,2,60,"Cash","Bologna",1
2618,3618,2024-10-09,51,"M","Basic","Libri","Romanzo",31,4,124,"CreditCard","Milano",0
2619,3619,2024-12-20,NA,"M","Basic","Sport","Manubri",170,2,340,"PayPal","Bologna",0
2620,3620,2024-06-17,40,"F","Gold","Libri","Romanzo",30,2,60,"CreditCard","Torino",0
2621,3621,2024-02-20,52,"F","Silver","Casa","Lampada",105,1,105,"CreditCard","Roma",0
2622,3622,2024-08-14,61,"M","Basic","Libri","Guida",35,1,35,"CreditCard","Milano",0
2623,3623,2024-04-08,34,"M","Basic","Libri","Manuale",15,2,30,"CreditCard","Bologna",1
2624,3624,2024-08-07,33,"M","Silver","Abbigliamento","Maglione",152,1,152,"CreditCard","Roma",0
2625,3625,2024-07-06,41,"F","Silver","Libri","Romanzo",48,1,48,"Cash","Roma",0
2626,3626,2024-01-19,56,"M","Gold","Elettronica","Tablet",767,3,2301,"Cash","Bologna",1
2627,3627,2024-08-14,40,"M","Silver","Abbigliamento","Jeans",121,5,605,"PayPal","Roma",1
2628,3628,2024-02-15,41,"M","Silver","Abbigliamento","Scarpe",104,1,104,"BankTransfer","Roma",1
2629,3629,2024-01-23,50,"M","Basic","Abbigliamento","T-shirt",25,2,50,"CreditCard","Torino",1
2630,3630,2024-05-12,NA,"F","Silver","Casa","Tappeto",84,2,168,"BankTransfer","Roma",0
2631,3631,2024-11-30,54,"M","Gold","Casa","Cuscino",90,2,180,"CreditCard","Milano",0
2632,3632,2024-11-24,NA,"M","Basic","Elettronica","Tablet",624,3,1872,"CreditCard","Torino",0
2633,3633,2024-04-24,20,"F","Silver","Libri","Romanzo",12,1,12,"Cash","Napoli",0
2634,3634,2024-02-20,20,"F","Silver","Abbigliamento","Scarpe",84,2,168,"BankTransfer","Milano",0
2635,3635,2024-10-08,44,"F","Gold","Elettronica","Laptop",354,1,354,"BankTransfer","Milano",0
2636,3636,2024-03-18,18,"M","Silver","Libri","Romanzo",48,2,96,"BankTransfer","Roma",0
2637,3637,2024-05-31,35,"M","Basic","Casa","Coperta",24,1,24,"BankTransfer","Napoli",0
2638,3638,2024-04-25,44,"M","Silver","Abbigliamento","Giacca",50,3,150,"Cash","Roma",1
2639,3639,2024-09-13,67,"M","Gold","Libri","Guida",30,1,30,"PayPal","Roma",0
2640,3640,2024-07-21,34,"F","Basic","Casa","Cuscino",14,2,28,"BankTransfer","Roma",0
2641,3641,2024-03-26,NA,"F","Basic","Elettronica","Smartwatch",296,1,296,"PayPal","Torino",0
2642,3642,2024-11-14,42,"M","Basic","Casa","Pentola",49,2,98,"BankTransfer","Napoli",0
2643,3643,2024-03-11,29,"M","Basic","Sport","Scarpe Running",120,2,240,"PayPal","Roma",0
2644,3644,2024-09-12,18,"M","Silver","Abbigliamento","Maglione",52,1,52,"BankTransfer","Milano",1
2645,3645,2024-12-20,NA,"F","Basic","Abbigliamento","T-shirt",30,1,30,"CreditCard","Milano",0
2646,3646,2024-08-01,33,"M","Basic","Abbigliamento","T-shirt",75,1,75,"PayPal","Milano",0
2647,3647,2024-10-21,27,"F","Basic","Libri","Enciclopedia",23,1,23,"PayPal","Bologna",0
2648,3648,2024-01-23,42,"F","Basic","Abbigliamento","Giacca",157,4,628,"BankTransfer","Milano",0
2649,3649,2024-03-14,29,"F","Silver","Casa","Lampada",69,1,69,"CreditCard","Roma",0
2650,3650,2024-04-23,NA,"F","Basic","Elettronica","Cuffie",315,2,630,"BankTransfer","Bologna",1
2651,3651,2024-10-30,31,"F","Basic","Sport","Scarpe Running",142,4,568,"Cash","Torino",1
2652,3652,2024-02-10,51,"M","Silver","Sport","Borraccia",140,4,560,"CreditCard","Napoli",0
2653,3653,2024-12-08,34,"F","Basic","Casa","Cuscino",126,1,126,"PayPal","Milano",1
2654,3654,2024-03-01,23,"F","Basic","Abbigliamento","Jeans",133,3,399,"BankTransfer","Roma",0
2655,3655,2024-02-01,49,"M","Gold","Sport","Scarpe Running",140,1,140,"PayPal","Torino",0
2656,3656,2024-10-18,75,"M","Basic","Elettronica","Laptop",776,4,3104,"PayPal","Roma",0
2657,3657,2024-08-30,23,"M","Basic","Casa","Tappeto",139,1,139,"CreditCard","Milano",0
2658,3658,2024-06-17,31,"M","Basic","Libri","Enciclopedia",34,3,102,"PayPal","Napoli",0
2659,3659,2024-09-26,20,"F","Gold","Casa","Pentola",33,1,33,"CreditCard","Napoli",0
2660,3660,2024-07-20,62,"M","Gold","Sport","Scarpe Running",79,1,79,"CreditCard","Roma",0
2661,3661,2024-11-30,40,"F","Basic","Elettronica","Laptop",693,2,1386,"BankTransfer","Roma",1
2662,3662,2024-09-25,18,"F","Silver","Sport","Borraccia",148,2,296,"CreditCard","Roma",0
2663,3663,2024-11-29,18,"M","Basic","Sport","Scarpe Running",62,1,62,"PayPal","Milano",0
2664,3664,2024-03-04,NA,"M","Gold","Libri","Romanzo",30,1,30,"PayPal","Roma",0
2665,3665,2024-04-26,42,"M","Silver","Elettronica","Smartphone",468,4,1872,"CreditCard","Roma",0
2666,3666,2024-09-23,18,"M","Basic","Abbigliamento","T-shirt",52,2,104,"Cash","Milano",0
2667,3667,2024-08-25,20,"M","Silver","Elettronica","Tablet",500,1,500,"CreditCard","Milano",1
2668,3668,2024-04-17,44,"F","Basic","Libri","Guida",24,1,24,"BankTransfer","Roma",0
2669,3669,2024-04-13,39,"M","Basic","Libri","Manuale",31,1,31,"CreditCard","Milano",1
2670,3670,2024-06-21,NA,"M","Basic","Casa","Pentola",138,1,138,"CreditCard","Roma",0
2671,3671,2024-05-10,NA,"M","Basic","Abbigliamento","Jeans",95,3,285,"Cash","Napoli",1
2672,3672,2024-11-24,NA,"M","Silver","Sport","Manubri",114,2,228,"Cash","Torino",0
2673,3673,2024-03-15,57,"F","Gold","Sport","Manubri",161,2,322,"CreditCard","Torino",0
2674,3674,2024-09-09,45,"F","Silver","Libri","Romanzo",46,2,92,"CreditCard","Roma",0
2675,3675,2024-09-02,56,"M","Gold","Casa","Cuscino",108,1,108,"CreditCard","Roma",0
2676,3676,2024-06-11,18,"M","Silver","Abbigliamento","Scarpe",81,2,162,"PayPal","Roma",0
2677,3677,2024-08-12,NA,"F","Basic","Casa","Lampada",126,2,252,"PayPal","Roma",0
2678,3678,2024-06-21,54,"F","Gold","Sport","Tappetino Yoga",62,2,124,"PayPal","Napoli",0
2679,3679,2024-02-21,46,"F","Silver","Libri","Romanzo",40,3,120,"PayPal","Torino",0
2680,3680,2024-06-18,NA,"M","Basic","Sport","Manubri",24,5,120,"PayPal","Roma",1
2681,3681,2024-04-09,37,"M","Gold","Casa","Lampada",122,2,244,"BankTransfer","Roma",0
2682,3682,2024-09-29,18,"F","Basic","Sport","Pallone",170,1,170,"PayPal","Torino",0
2683,3683,2024-09-04,29,"M","Silver","Libri","Fumetto",30,1,30,"Cash","Milano",0
2684,3684,2024-04-23,27,"F","Basic","Elettronica","Cuffie",153,2,306,"Cash","Roma",0
2685,3685,2024-12-22,43,"F","Basic","Libri","Manuale",24,1,24,"PayPal","Milano",0
2686,3686,2024-07-04,70,"F","Gold","Elettronica","Smartphone",97,3,291,"PayPal","Roma",0
2687,3687,2024-07-25,NA,"F","Basic","Libri","Fumetto",23,1,23,"BankTransfer","Napoli",0
2688,3688,2024-04-02,32,"M","Basic","Sport","Scarpe Running",162,2,324,"CreditCard","Roma",0
2689,3689,2024-10-27,52,"F","Gold","Casa","Coperta",109,1,109,"PayPal","Bologna",0
2690,3690,2024-10-22,50,"F","Silver","Abbigliamento","T-shirt",137,2,274,"CreditCard","Milano",0
2691,3691,2024-03-18,42,"M","Silver","Sport","Tappetino Yoga",147,4,588,"CreditCard","Torino",0
2692,3692,2024-04-15,28,"M","Silver","Abbigliamento","Scarpe",36,3,108,"CreditCard","Napoli",1
2693,3693,2024-05-03,47,"F","Basic","Sport","Pallone",86,2,172,"CreditCard","Bologna",1
2694,3694,2024-08-17,48,"F","Silver","Libri","Fumetto",44,2,88,"PayPal","Napoli",1
2695,3695,2024-08-15,42,"F","Basic","Elettronica","Tablet",532,2,1064,"CreditCard","Torino",0
2696,3696,2024-05-20,67,"M","Silver","Libri","Manuale",29,1,29,"PayPal","Napoli",0
2697,3697,2024-08-10,73,"M","Gold","Elettronica","Smartwatch",699,4,2796,"Cash","Roma",1
2698,3698,2024-04-23,23,"F","Basic","Libri","Guida",44,4,176,"CreditCard","Napoli",1
2699,3699,2024-06-02,44,"F","Silver","Libri","Guida",18,5,90,"BankTransfer","Roma",0
2700,3700,2024-02-11,20,"F","Basic","Sport","Pallone",133,2,266,"PayPal","Roma",0
2701,3701,2024-10-16,30,"M","Gold","Abbigliamento","Scarpe",118,2,236,"CreditCard","Torino",0
2702,3702,2024-09-08,31,"M","Basic","Abbigliamento","Scarpe",97,3,291,"CreditCard","Roma",1
2703,3703,2024-10-05,NA,"F","Basic","Elettronica","Smartphone",247,2,494,"CreditCard","Milano",1
2704,3704,2024-10-16,64,"M","Gold","Casa","Tappeto",107,2,214,"PayPal","Milano",0
2705,3705,2024-02-01,26,"F","Silver","Casa","Cuscino",126,2,252,"CreditCard","Milano",0
2706,3706,2024-01-15,46,"M","Basic","Abbigliamento","Jeans",196,2,392,"BankTransfer","Roma",0
2707,3707,2024-05-05,50,"M","Silver","Libri","Guida",13,2,26,"CreditCard","Milano",0
2708,3708,2024-09-24,42,"M","Basic","Abbigliamento","T-shirt",58,3,174,"PayPal","Roma",0
2709,3709,2024-09-25,46,"M","Gold","Casa","Cuscino",49,3,147,"PayPal","Torino",0
2710,3710,2024-05-12,28,"M","Basic","Abbigliamento","T-shirt",65,1,65,"CreditCard","Torino",1
2711,3711,2024-07-01,NA,"F","Basic","Libri","Romanzo",17,1,17,"Cash","Torino",0
2712,3712,2024-06-09,28,"F","Basic","Elettronica","Laptop",89,1,89,"Cash","Bologna",0
2713,3713,2024-09-06,NA,"F","Silver","Abbigliamento","Jeans",196,1,196,"CreditCard","Roma",0
2714,3714,2024-04-29,47,"M","Basic","Sport","Manubri",137,1,137,"BankTransfer","Torino",0
2715,3715,2024-10-10,32,"M","Silver","Casa","Pentola",138,1,138,"BankTransfer","Bologna",0
2716,3716,2024-08-30,35,"M","Gold","Sport","Scarpe Running",151,2,302,"PayPal","Torino",0
2717,3717,2024-02-28,48,"M","Basic","Casa","Cuscino",90,4,360,"Cash","Bologna",0
2718,3718,2024-02-12,39,"M","Basic","Elettronica","Smartphone",303,2,606,"CreditCard","Roma",0
2719,3719,2024-10-01,36,"M","Basic","Sport","Scarpe Running",144,1,144,"PayPal","Roma",1
2720,3720,2024-05-25,30,"F","Basic","Sport","Tappetino Yoga",146,4,584,"CreditCard","Roma",1
2721,3721,2024-11-20,NA,"M","Basic","Libri","Romanzo",26,1,26,"PayPal","Bologna",1
2722,3722,2024-11-23,40,"M","Silver","Casa","Pentola",79,2,158,"PayPal","Bologna",1
2723,3723,2024-10-15,40,"F","Silver","Libri","Romanzo",37,2,74,"Cash","Torino",0
2724,3724,2024-04-20,53,"F","Gold","Casa","Lampada",56,3,168,"PayPal","Torino",0
2725,3725,2024-01-20,NA,"F","Basic","Casa","Cuscino",60,2,120,"CreditCard","Torino",1
2726,3726,2024-02-14,NA,"M","Silver","Casa","Coperta",142,5,710,"PayPal","Milano",0
2727,3727,2024-04-09,NA,"M","Basic","Elettronica","Cuffie",781,3,2343,"PayPal","Milano",0
2728,3728,2024-12-31,26,"M","Basic","Sport","Scarpe Running",106,2,212,"BankTransfer","Napoli",0
2729,3729,2024-05-19,18,"F","Silver","Abbigliamento","T-shirt",90,1,90,"BankTransfer","Bologna",0
2730,3730,2024-12-30,35,"F","Silver","Casa","Pentola",11,1,11,"CreditCard","Milano",1
2731,3731,2024-10-26,NA,"M","Basic","Abbigliamento","Jeans",197,2,394,"BankTransfer","Milano",1
2732,3732,2024-10-31,NA,"F","Basic","Elettronica","Smartphone",54,1,54,"PayPal","Milano",0
2733,3733,2024-12-09,45,"F","Gold","Libri","Fumetto",36,4,144,"PayPal","Torino",1
2734,3734,2024-02-18,49,"M","Silver","Sport","Scarpe Running",115,2,230,"PayPal","Napoli",0
2735,3735,2024-09-18,36,"M","Gold","Libri","Fumetto",30,2,60,"PayPal","Milano",0
2736,3736,2024-02-01,31,"F","Basic","Casa","Lampada",63,4,252,"CreditCard","Torino",0
2737,3737,2024-01-08,27,"F","Basic","Abbigliamento","Giacca",129,1,129,"BankTransfer","Roma",0
2738,3738,2024-02-05,34,"M","Silver","Elettronica","Laptop",660,1,660,"PayPal","Roma",0
2739,3739,2024-04-01,61,"M","Gold","Sport","Borraccia",108,1,108,"CreditCard","Roma",1
2740,3740,2024-02-17,NA,"M","Basic","Elettronica","Smartwatch",633,1,633,"PayPal","Bologna",0
2741,3741,2024-09-17,31,"M","Silver","Casa","Coperta",40,5,200,"CreditCard","Napoli",1
2742,3742,2024-08-06,31,"F","Basic","Elettronica","Laptop",578,5,2890,"CreditCard","Roma",1
2743,3743,2024-03-01,39,"F","Silver","Sport","Scarpe Running",74,3,222,"PayPal","Torino",1
2744,3744,2024-02-08,40,"F","Gold","Casa","Lampada",63,1,63,"PayPal","Torino",1
2745,3745,2024-03-27,58,"F","Basic","Casa","Pentola",141,1,141,"PayPal","Roma",0
2746,3746,2024-05-18,32,"F","Basic","Sport","Pallone",152,5,760,"Cash","Napoli",0
2747,3747,2024-01-23,53,"F","Silver","Elettronica","Smartwatch",684,2,1368,"BankTransfer","Roma",0
2748,3748,2024-07-31,29,"M","Basic","Abbigliamento","Maglione",148,2,296,"CreditCard","Roma",0
2749,3749,2024-12-02,41,"F","Silver","Elettronica","Tablet",747,2,1494,"Cash","Roma",0
2750,3750,2024-03-12,33,"M","Basic","Libri","Guida",24,1,24,"PayPal","Roma",0
2751,3751,2024-02-10,53,"M","Gold","Libri","Fumetto",17,3,51,"Cash","Torino",1
2752,3752,2024-07-02,59,"F","Gold","Libri","Romanzo",9,3,27,"PayPal","Roma",0
2753,3753,2024-04-02,61,"M","Basic","Abbigliamento","Giacca",182,2,364,"CreditCard","Milano",0
2754,3754,2024-08-09,48,"M","Basic","Elettronica","Smartphone",686,1,686,"BankTransfer","Bologna",0
2755,3755,2024-05-23,30,"F","Basic","Elettronica","Smartwatch",65,1,65,"BankTransfer","Napoli",0
2756,3756,2024-03-18,36,"M","Basic","Sport","Manubri",126,1,126,"PayPal","Torino",0
2757,3757,2024-09-21,43,"M","Basic","Casa","Lampada",87,3,261,"PayPal","Bologna",0
2758,3758,2024-08-24,18,"M","Basic","Abbigliamento","Jeans",168,1,168,"CreditCard","Torino",1
2759,3759,2024-10-31,59,"M","Silver","Elettronica","Smartwatch",544,1,544,"CreditCard","Milano",0
2760,3760,2024-06-01,22,"M","Basic","Sport","Tappetino Yoga",28,1,28,"CreditCard","Roma",0
2761,3761,2024-01-13,31,"F","Basic","Libri","Enciclopedia",20,3,60,"PayPal","Napoli",0
2762,3762,2024-03-25,NA,"M","Gold","Casa","Cuscino",64,3,192,"CreditCard","Roma",0
2763,3763,2024-03-01,44,"M","Silver","Sport","Scarpe Running",163,3,489,"PayPal","Milano",0
2764,3764,2024-11-06,NA,"M","Basic","Sport","Tappetino Yoga",86,2,172,"Cash","Milano",0
2765,3765,2024-07-19,27,"M","Basic","Libri","Fumetto",49,4,196,"PayPal","Bologna",1
2766,3766,2024-01-21,18,"M","Basic","Libri","Enciclopedia",20,2,40,"Cash","Roma",1
2767,3767,2024-11-18,26,"M","Silver","Casa","Pentola",16,1,16,"PayPal","Bologna",0
2768,3768,2024-06-05,46,"M","Basic","Casa","Lampada",95,2,190,"PayPal","Roma",0
2769,3769,2024-10-08,49,"M","Silver","Libri","Manuale",45,2,90,"CreditCard","Roma",0
2770,3770,2024-06-22,39,"M","Silver","Casa","Pentola",147,4,588,"PayPal","Roma",0
2771,3771,2024-10-12,NA,"M","Basic","Sport","Borraccia",142,4,568,"CreditCard","Bologna",0
2772,3772,2024-11-23,44,"F","Silver","Libri","Fumetto",21,1,21,"BankTransfer","Bologna",0
2773,3773,2024-08-03,29,"M","Silver","Sport","Manubri",59,1,59,"PayPal","Torino",0
2774,3774,2024-03-24,46,"M","Gold","Casa","Tappeto",109,2,218,"BankTransfer","Milano",0
2775,3775,2024-05-23,21,"M","Basic","Casa","Tappeto",54,3,162,"PayPal","Bologna",0
2776,3776,2024-01-28,66,"F","Gold","Abbigliamento","Jeans",195,2,390,"Cash","Milano",0
2777,3777,2024-03-30,18,"F","Basic","Casa","Coperta",122,1,122,"CreditCard","Milano",0
2778,3778,2024-07-20,59,"M","Gold","Elettronica","Tablet",537,2,1074,"BankTransfer","Roma",0
2779,3779,2024-01-22,28,"F","Silver","Casa","Cuscino",67,3,201,"CreditCard","Napoli",1
2780,3780,2024-12-17,57,"M","Gold","Casa","Tappeto",140,2,280,"BankTransfer","Bologna",0
2781,3781,2024-06-18,18,"F","Silver","Casa","Pentola",71,3,213,"CreditCard","Roma",0
2782,3782,2024-10-17,33,"M","Gold","Casa","Pentola",119,1,119,"CreditCard","Roma",0
2783,3783,2024-05-14,41,"M","Gold","Elettronica","Smartphone",506,2,1012,"CreditCard","Milano",0
2784,3784,2024-02-06,23,"F","Basic","Sport","Pallone",131,1,131,"PayPal","Roma",0
2785,3785,2024-04-28,30,"M","Gold","Abbigliamento","Jeans",57,1,57,"PayPal","Bologna",1
2786,3786,2024-11-02,45,"F","Basic","Casa","Lampada",149,1,149,"Cash","Roma",0
2787,3787,2024-08-04,46,"F","Basic","Abbigliamento","Jeans",35,3,105,"BankTransfer","Roma",0
