"id_spedizione","modalita_spedizione","valutazione_cliente","costo_prodotto","acquisti_precedenti","importanza_prodotto","genere","sconto_offerto","peso_grammi","consegna_puntuale"
3024,"Aereo",4,155,3,"media","Maschio",4,1548,"Si"
3025,"Aereo",1,231,4,"media","Femmina",23,2455,"Si"
3026,"Aereo",4,182,4,"bassa","Maschio",61,3063,"Si"
3027,"Aereo",5,212,2,"media","Maschio",56,3547,"Si"
3028,"Aereo",1,107,3,"alta","Femmina",13,1861,"Si"
3029,"Aereo",2,172,4,"alta","Femmina",61,1161,"Si"
3030,"Aereo",2,224,3,"bassa","Maschio",40,2180,"Si"
3031,"Aereo",4,209,3,"alta","Femmina",37,3650,"Si"
3032,"Nave",5,268,2,"media","Maschio",46,3076,"Si"
3033,"Nave",2,141,4,"bassa","Maschio",9,1909,"Si"
3034,"Nave",4,260,2,"bassa","Maschio",17,3068,"Si"
3035,"Nave",4,151,4,"media","Maschio",10,1441,"Si"
3036,"Nave",2,184,2,"media","Maschio",27,3276,"Si"
3037,"Nave",1,270,3,"alta","Maschio",52,3908,"Si"
3038,"Nave",4,135,2,"media","Femmina",20,1908,"Si"
3039,"Nave",3,276,4,"bassa","Femmina",3,3889,"Si"
3040,"Nave",4,177,3,"media","Maschio",23,1142,"Si"
3041,"Nave",2,149,3,"media","Femmina",64,1920,"Si"
3042,"Nave",3,220,4,"bassa","Maschio",19,3602,"Si"
3043,"Nave",5,267,3,"bassa","Femmina",53,3742,"Si"
3044,"Nave",2,274,3,"media","Femmina",50,3958,"Si"
3045,"Nave",4,243,3,"bassa","Maschio",10,3327,"Si"
3046,"Nave",1,166,2,"bassa","Maschio",44,1647,"Si"
3047,"Nave",2,225,3,"media","Maschio",1,2049,"Si"
3048,"Nave",3,138,2,"media","Femmina",40,1117,"Si"
3049,"Nave",3,141,4,"media","Femmina",38,1599,"Si"
3050,"Nave",4,271,4,"media","Femmina",16,2693,"Si"
3051,"Nave",5,243,3,"media","Femmina",35,2374,"Si"
3052,"Nave",3,231,3,"media","Maschio",53,2333,"Si"
3053,"Nave",4,168,3,"bassa","Maschio",34,1779,"Si"
3054,"Nave",3,264,2,"bassa","Femmina",61,2025,"Si"
3055,"Nave",3,233,3,"media","Maschio",26,2624,"Si"
3056,"Nave",2,247,5,"media","Femmina",17,3630,"Si"
3057,"Nave",4,176,3,"bassa","Femmina",4,1095,"Si"
3058,"Nave",5,257,4,"media","Maschio",31,2040,"Si"
3059,"Nave",1,147,4,"bassa","Maschio",18,1613,"Si"
3060,"Nave",5,195,2,"bassa","Femmina",6,3936,"Si"
3061,"Nave",4,153,2,"media","Femmina",57,1264,"Si"
3062,"Nave",5,237,4,"bassa","Maschio",28,3903,"Si"
3063,"Nave",4,217,5,"bassa","Femmina",7,3725,"Si"
3064,"Nave",1,140,4,"media","Maschio",48,1322,"Si"
3065,"Nave",5,164,4,"media","Maschio",2,1439,"Si"
3066,"Nave",3,243,3,"media","Femmina",27,2052,"Si"
3067,"Nave",4,158,3,"alta","Maschio",41,1137,"Si"
3068,"Nave",5,180,4,"alta","Maschio",10,1200,"Si"
3069,"Nave",3,139,3,"bassa","Maschio",64,1814,"Si"
3070,"Nave",4,162,2,"media","Maschio",8,1386,"Si"
3071,"Nave",3,206,4,"bassa","Maschio",18,3104,"Si"
3072,"Nave",2,238,2,"bassa","Maschio",19,2196,"Si"
3073,"Nave",3,254,2,"media","Maschio",4,3297,"Si"
3074,"Nave",3,270,3,"media","Maschio",38,3669,"Si"
3075,"Nave",2,255,2,"bassa","Maschio",18,3732,"Si"
3076,"Nave",4,182,2,"bassa","Femmina",13,3332,"Si"
3077,"Nave",3,149,2,"media","Maschio",7,1145,"Si"
3078,"Nave",1,221,5,"media","Maschio",22,3075,"Si"
3079,"Nave",5,135,2,"bassa","Maschio",60,1026,"Si"
3080,"Nave",1,188,2,"bassa","Femmina",14,2074,"Si"
3081,"Nave",5,194,3,"bassa","Maschio",47,2256,"Si"
3082,"Nave",3,134,2,"media","Femmina",29,1010,"Si"
3083,"Nave",4,210,2,"media","Maschio",29,3142,"Si"
3084,"Nave",2,169,2,"bassa","Maschio",22,1322,"Si"
3085,"Nave",3,147,2,"bassa","Femmina",52,1040,"Si"
3086,"Nave",1,213,3,"bassa","Femmina",21,3585,"Si"
3087,"Nave",2,223,2,"bassa","Maschio",64,3595,"Si"
3088,"Nave",1,233,2,"media","Femmina",60,2671,"Si"
3089,"Nave",2,218,2,"alta","Maschio",1,2990,"Si"
3090,"Nave",5,219,3,"media","Maschio",27,3684,"Si"
3091,"Nave",2,145,2,"bassa","Femmina",44,1212,"Si"
3092,"Nave",3,257,3,"bassa","Maschio",44,3370,"Si"
3093,"Nave",1,238,6,"media","Femmina",59,3375,"Si"
3094,"Nave",1,145,6,"bassa","Maschio",32,1673,"Si"
3095,"Nave",4,243,3,"bassa","Femmina",36,2111,"Si"
3096,"Nave",4,179,2,"bassa","Maschio",18,1369,"Si"
3097,"Nave",3,188,2,"alta","Maschio",25,2033,"Si"
3098,"Nave",4,168,3,"media","Maschio",53,1782,"Si"
3099,"Nave",4,157,4,"bassa","Maschio",58,1252,"Si"
3100,"Nave",4,172,3,"bassa","Maschio",32,1943,"Si"
3101,"Nave",1,195,3,"bassa","Maschio",37,3690,"Si"
3102,"Nave",2,225,3,"bassa","Femmina",59,3488,"Si"
3103,"Nave",3,227,2,"media","Femmina",24,2749,"Si"
3104,"Nave",5,159,3,"bassa","Maschio",46,1857,"Si"
3105,"Nave",2,273,3,"bassa","Maschio",56,2633,"Si"
3106,"Nave",2,214,6,"bassa","Femmina",3,3234,"Si"
3107,"Nave",2,175,3,"media","Femmina",34,1005,"Si"
3108,"Nave",5,213,2,"bassa","Femmina",39,2857,"Si"
3109,"Nave",3,190,4,"media","Maschio",12,3115,"Si"
3110,"Nave",2,265,4,"media","Femmina",40,2637,"Si"
3111,"Nave",4,146,4,"bassa","Maschio",12,1899,"Si"
3112,"Nave",4,229,2,"media","Femmina",44,2419,"Si"
3113,"Nave",5,195,3,"media","Femmina",47,2439,"Si"
3114,"Nave",5,151,3,"bassa","Maschio",34,1652,"Si"
3115,"Nave",2,217,3,"bassa","Maschio",1,3133,"Si"
3116,"Nave",4,134,3,"bassa","Femmina",14,1716,"Si"
3117,"Nave",5,195,2,"bassa","Femmina",42,3814,"Si"
3118,"Nave",3,142,4,"bassa","Maschio",29,1420,"Si"
3119,"Nave",4,182,4,"media","Maschio",1,3624,"Si"
3120,"Nave",2,155,5,"bassa","Femmina",48,1043,"Si"
3121,"Nave",5,238,2,"media","Femmina",34,2726,"Si"
3122,"Nave",1,182,3,"media","Femmina",49,3198,"Si"
3123,"Nave",1,237,4,"media","Femmina",22,2231,"Si"
3124,"Nave",4,222,3,"bassa","Femmina",24,3503,"Si"
3125,"Strada",4,177,2,"media","Femmina",45,1664,"Si"
3126,"Strada",4,197,3,"media","Femmina",41,3280,"Si"
3127,"Strada",1,224,3,"bassa","Femmina",48,3672,"Si"
3128,"Strada",3,193,2,"bassa","Maschio",19,3097,"Si"
3129,"Strada",1,169,3,"alta","Maschio",24,1740,"Si"
3130,"Strada",4,248,2,"media","Femmina",15,2983,"Si"
3131,"Strada",5,246,4,"media","Maschio",50,3618,"Si"
3132,"Strada",1,232,3,"media","Maschio",55,2686,"Si"
3133,"Strada",5,251,3,"bassa","Femmina",21,2476,"Si"
3134,"Strada",4,163,3,"media","Maschio",58,1443,"Si"
3135,"Strada",4,201,2,"bassa","Maschio",4,5916,"Si"
3136,"Strada",5,141,3,"media","Maschio",8,5031,"No"
3137,"Strada",3,219,3,"bassa","Maschio",4,5956,"No"
3138,"Strada",3,161,3,"alta","Maschio",7,4245,"No"
3139,"Strada",5,225,4,"media","Maschio",5,4622,"No"
3140,"Strada",3,277,3,"media","Maschio",1,4186,"Si"
3141,"Strada",3,256,4,"media","Maschio",3,4732,"No"
3142,"Strada",2,153,5,"bassa","Femmina",1,4597,"Si"
3143,"Strada",4,135,3,"bassa","Femmina",4,4651,"Si"
3144,"Strada",3,253,3,"media","Maschio",7,5085,"No"
3145,"Strada",5,139,3,"bassa","Maschio",5,5335,"No"
3146,"Strada",5,136,2,"alta","Femmina",1,4971,"No"
3147,"Aereo",1,172,3,"media","Maschio",7,4883,"No"
3148,"Aereo",2,272,3,"alta","Femmina",6,4559,"No"
3149,"Aereo",3,207,3,"alta","Maschio",1,5632,"Si"
3150,"Aereo",3,134,3,"bassa","Maschio",4,5958,"No"
3151,"Aereo",3,238,8,"media","Femmina",3,4943,"No"
3152,"Aereo",4,274,10,"alta","Maschio",3,4167,"Si"
3153,"Aereo",2,237,6,"bassa","Femmina",8,5695,"No"
3154,"Aereo",2,153,10,"alta","Maschio",2,5455,"No"
3155,"Aereo",1,223,3,"bassa","Femmina",8,4974,"Si"
3156,"Aereo",4,149,3,"bassa","Maschio",1,5040,"Si"
3157,"Aereo",5,132,3,"bassa","Maschio",7,4013,"Si"
3158,"Aereo",2,246,3,"bassa","Femmina",7,5616,"No"
3159,"Aereo",2,159,5,"bassa","Femmina",4,5547,"Si"
3160,"Aereo",1,162,8,"alta","Femmina",10,5429,"No"
3161,"Aereo",3,123,5,"media","Femmina",5,4292,"No"
3162,"Aereo",1,231,7,"alta","Femmina",9,5558,"No"
3163,"Aereo",1,213,10,"media","Maschio",9,4862,"No"
3164,"Aereo",2,160,3,"alta","Maschio",1,5834,"No"
3165,"Aereo",4,225,5,"bassa","Maschio",5,5060,"Si"
3166,"Aereo",1,178,3,"bassa","Maschio",3,4811,"No"
3167,"Aereo",1,273,3,"media","Maschio",5,5055,"No"
3168,"Aereo",2,129,3,"alta","Maschio",9,4342,"Si"
3169,"Nave",1,273,6,"bassa","Femmina",9,1198,"Si"
3170,"Nave",3,161,4,"media","Maschio",8,1247,"No"
3171,"Nave",5,139,3,"bassa","Femmina",3,5824,"Si"
3172,"Nave",2,136,2,"alta","Femmina",6,4002,"Si"
3173,"Nave",4,172,3,"media","Femmina",1,4201,"No"
3174,"Nave",2,272,3,"alta","Maschio",7,5927,"No"
3175,"Nave",2,207,3,"alta","Femmina",3,4909,"Si"
3176,"Nave",3,134,3,"bassa","Maschio",6,4444,"Si"
3177,"Nave",2,238,8,"media","Maschio",3,4388,"Si"
3178,"Nave",1,274,10,"alta","Femmina",1,5622,"No"
3179,"Nave",3,237,6,"bassa","Maschio",8,5588,"No"
3180,"Nave",2,153,10,"alta","Femmina",7,5305,"No"
3181,"Nave",2,223,3,"bassa","Maschio",7,4026,"Si"
3182,"Nave",5,149,3,"bassa","Femmina",9,5412,"No"
3183,"Nave",3,132,3,"bassa","Maschio",6,5721,"Si"
3184,"Nave",3,246,3,"bassa","Femmina",5,4710,"No"
3185,"Nave",3,159,5,"bassa","Maschio",4,4666,"Si"
3186,"Nave",3,162,8,"alta","Femmina",10,4842,"No"
3187,"Nave",1,123,5,"media","Femmina",10,4231,"No"
3188,"Nave",5,231,7,"alta","Maschio",6,5755,"No"
3189,"Nave",3,213,10,"media","Maschio",2,4847,"No"
3190,"Nave",1,160,3,"alta","Maschio",2,5141,"Si"
3191,"Nave",3,225,5,"bassa","Maschio",8,4195,"No"
3192,"Nave",5,178,3,"bassa","Femmina",3,5540,"No"
3193,"Nave",5,273,3,"media","Maschio",2,4374,"No"
3194,"Nave",3,129,3,"alta","Maschio",7,5197,"Si"
3195,"Nave",1,273,6,"bassa","Maschio",1,1293,"No"
3196,"Nave",4,161,4,"media","Maschio",3,1747,"Si"
3197,"Nave",2,206,4,"bassa","Maschio",5,1149,"No"
3198,"Nave",5,296,2,"media","Maschio",1,1678,"No"
3199,"Nave",2,249,5,"media","Femmina",6,1887,"No"
3200,"Nave",4,301,5,"bassa","Maschio",6,1931,"No"
3201,"Nave",3,296,3,"bassa","Maschio",4,1991,"No"
3202,"Nave",5,205,4,"bassa","Maschio",2,1648,"No"
3203,"Nave",3,132,2,"bassa","Femmina",9,4355,"Si"
3204,"Nave",2,223,3,"alta","Maschio",5,4282,"No"
3205,"Nave",1,190,3,"media","Femmina",2,4312,"No"
3206,"Nave",3,194,3,"bassa","Femmina",1,4331,"No"
3207,"Nave",4,176,2,"media","Femmina",2,5138,"No"
3208,"Nave",4,227,5,"media","Femmina",8,4388,"No"
3209,"Nave",1,149,2,"bassa","Maschio",9,5435,"No"
3210,"Nave",2,173,2,"bassa","Maschio",7,5836,"No"
3211,"Nave",2,181,2,"bassa","Femmina",6,5410,"No"
3212,"Nave",5,251,2,"bassa","Maschio",4,4015,"No"
3213,"Nave",5,243,3,"bassa","Femmina",2,4909,"No"
3214,"Nave",4,210,3,"bassa","Maschio",10,4398,"Si"
3215,"Nave",2,145,4,"media","Femmina",9,4028,"No"
3216,"Nave",1,196,3,"bassa","Maschio",10,4546,"No"
3217,"Nave",4,154,2,"media","Maschio",5,5735,"Si"
3218,"Nave",1,164,4,"bassa","Maschio",6,4432,"Si"
3219,"Nave",2,210,3,"media","Femmina",1,4379,"Si"
3220,"Nave",3,212,2,"bassa","Femmina",7,5219,"No"
3221,"Nave",1,263,2,"media","Maschio",9,4868,"Si"
3222,"Nave",4,155,2,"bassa","Maschio",3,5481,"Si"
3223,"Nave",4,223,2,"bassa","Maschio",9,4211,"No"
3224,"Nave",4,269,3,"bassa","Femmina",3,4489,"No"
3225,"Nave",4,117,3,"bassa","Femmina",6,4046,"No"
3226,"Nave",4,151,2,"bassa","Maschio",3,4105,"Si"
3227,"Nave",2,271,3,"media","Maschio",4,4743,"Si"
3228,"Nave",3,205,3,"bassa","Maschio",10,5714,"No"
3229,"Nave",3,210,5,"media","Maschio",9,5431,"Si"
3230,"Nave",1,133,2,"media","Maschio",8,4277,"No"
3231,"Nave",2,215,6,"media","Femmina",5,5195,"Si"
3232,"Nave",3,140,3,"bassa","Femmina",2,4691,"No"
3233,"Nave",3,255,2,"bassa","Maschio",8,5955,"Si"
3234,"Nave",5,159,3,"bassa","Maschio",5,4190,"No"
3235,"Nave",3,169,2,"bassa","Maschio",8,5352,"Si"
3236,"Nave",4,182,2,"media","Maschio",2,4554,"Si"
3237,"Nave",5,231,2,"bassa","Femmina",10,4406,"Si"
3238,"Nave",4,177,3,"bassa","Femmina",6,4445,"No"
3239,"Nave",3,250,3,"media","Femmina",3,5055,"Si"
3240,"Nave",2,145,3,"media","Femmina",4,5122,"Si"
3241,"Nave",5,117,3,"alta","Femmina",2,4268,"Si"
3242,"Nave",4,170,3,"bassa","Maschio",5,4716,"Si"
3243,"Nave",4,173,3,"alta","Femmina",9,5382,"Si"
3244,"Nave",2,232,3,"media","Maschio",8,4658,"Si"
3245,"Nave",2,231,4,"media","Maschio",4,5510,"No"
3246,"Nave",4,136,3,"media","Maschio",2,4524,"Si"
3247,"Nave",1,189,3,"media","Maschio",5,4496,"Si"
3248,"Nave",4,222,3,"bassa","Maschio",7,5340,"No"
3249,"Nave",3,148,3,"alta","Femmina",7,5034,"Si"
3250,"Nave",2,265,2,"media","Femmina",7,5464,"Si"
3251,"Nave",1,181,2,"bassa","Femmina",3,5877,"No"
3252,"Nave",5,189,2,"alta","Maschio",4,5898,"Si"
3253,"Nave",2,160,3,"media","Femmina",6,4808,"Si"
3254,"Nave",3,235,3,"media","Femmina",10,4186,"No"
3255,"Nave",4,100,3,"media","Maschio",4,4191,"No"
3256,"Nave",5,135,4,"media","Femmina",7,5765,"Si"
3257,"Nave",2,137,3,"bassa","Maschio",6,4883,"No"
3258,"Nave",2,222,3,"alta","Femmina",9,5337,"No"
3259,"Nave",1,246,3,"media","Femmina",10,4078,"Si"
3260,"Nave",3,202,3,"media","Femmina",8,5486,"Si"
3261,"Nave",5,273,3,"bassa","Femmina",1,5043,"Si"
3262,"Strada",1,248,2,"bassa","Femmina",9,5881,"Si"
3263,"Strada",4,199,4,"media","Femmina",5,4194,"No"
3264,"Strada",3,209,3,"media","Maschio",7,4104,"Si"
3265,"Strada",5,216,2,"bassa","Maschio",2,4905,"No"
3266,"Strada",2,227,3,"bassa","Maschio",2,4318,"Si"
3267,"Strada",1,216,4,"media","Femmina",4,4416,"No"
3268,"Strada",3,242,2,"media","Femmina",1,5892,"Si"
3269,"Strada",4,217,3,"media","Femmina",8,4949,"Si"
3270,"Strada",2,160,3,"media","Femmina",9,4613,"No"
3271,"Strada",3,141,2,"media","Maschio",4,5257,"No"
3272,"Strada",4,263,2,"media","Femmina",5,4595,"No"
3273,"Strada",4,171,4,"bassa","Maschio",7,5359,"Si"
3274,"Strada",5,195,2,"bassa","Femmina",4,4864,"No"
3275,"Strada",5,237,3,"bassa","Maschio",4,5561,"Si"
3276,"Strada",5,241,4,"bassa","Femmina",4,5693,"Si"
3277,"Strada",4,134,3,"media","Femmina",9,4230,"Si"
3278,"Strada",5,156,3,"bassa","Femmina",5,5398,"Si"
3279,"Strada",4,211,2,"bassa","Maschio",6,6000,"No"
3280,"Strada",2,243,2,"bassa","Femmina",5,4769,"No"
3281,"Strada",3,196,2,"media","Femmina",7,4116,"Si"
3282,"Strada",3,242,2,"media","Femmina",7,4960,"No"
3283,"Strada",4,175,3,"bassa","Femmina",3,4449,"No"
3284,"Aereo",2,155,3,"bassa","Maschio",1,5154,"No"
3285,"Aereo",1,200,2,"bassa","Femmina",9,4808,"Si"
3286,"Aereo",3,191,3,"bassa","Maschio",4,4586,"No"
3287,"Aereo",5,221,3,"bassa","Femmina",6,5895,"No"
3288,"Aereo",1,135,3,"bassa","Maschio",9,4511,"No"
3289,"Aereo",2,152,4,"media","Femmina",7,5943,"Si"
3290,"Aereo",5,172,2,"bassa","Maschio",7,4649,"No"
3291,"Aereo",2,253,2,"alta","Femmina",2,5643,"Si"
3292,"Aereo",1,270,2,"alta","Maschio",10,5360,"No"
3293,"Aereo",4,139,4,"alta","Maschio",3,5041,"No"
3294,"Aereo",2,257,4,"media","Maschio",9,5088,"No"
3295,"Aereo",1,155,3,"bassa","Femmina",5,4283,"Si"
3296,"Aereo",5,125,2,"bassa","Maschio",5,4933,"Si"
3297,"Aereo",4,233,2,"bassa","Femmina",7,4597,"Si"
3298,"Aereo",3,205,2,"media","Maschio",6,4989,"Si"
3299,"Aereo",4,243,3,"media","Maschio",4,4420,"Si"
3300,"Aereo",4,208,3,"bassa","Femmina",10,4919,"No"
3301,"Aereo",1,230,3,"media","Femmina",6,4392,"No"
3302,"Aereo",5,205,3,"media","Maschio",5,4949,"Si"
3303,"Aereo",4,170,2,"bassa","Femmina",2,5664,"No"
3304,"Aereo",2,222,2,"media","Maschio",5,4268,"No"
3305,"Aereo",4,186,2,"bassa","Maschio",3,4213,"No"
3306,"Nave",1,208,2,"bassa","Femmina",8,5218,"No"
3307,"Nave",3,223,3,"media","Femmina",9,5897,"No"
3308,"Nave",3,154,2,"media","Maschio",8,4006,"No"
3309,"Nave",3,235,4,"media","Femmina",10,4011,"No"
3310,"Nave",3,271,3,"media","Maschio",1,4137,"No"
3311,"Nave",5,250,3,"bassa","Femmina",2,5206,"No"
3312,"Nave",2,206,2,"media","Maschio",4,5159,"No"
3313,"Nave",1,153,3,"bassa","Maschio",10,5121,"Si"
3314,"Nave",4,212,2,"media","Femmina",6,4117,"Si"
3315,"Nave",4,168,2,"alta","Maschio",6,5686,"No"
3316,"Nave",1,171,2,"bassa","Maschio",10,5379,"Si"
3317,"Nave",5,132,2,"bassa","Maschio",10,4462,"Si"
3318,"Nave",3,141,3,"bassa","Maschio",9,4857,"No"
3319,"Nave",2,254,2,"bassa","Maschio",1,4334,"No"
3320,"Nave",4,159,2,"media","Femmina",6,5221,"No"
3321,"Nave",4,194,2,"bassa","Femmina",4,4803,"Si"
3322,"Nave",3,178,6,"bassa","Maschio",6,4203,"No"
3323,"Nave",4,151,3,"bassa","Maschio",2,5712,"Si"
3324,"Nave",1,244,2,"bassa","Femmina",5,4125,"Si"
3325,"Nave",2,237,3,"bassa","Maschio",8,5287,"Si"
3326,"Nave",1,241,3,"media","Maschio",9,5184,"No"
3327,"Nave",2,156,3,"bassa","Maschio",3,5923,"No"
3328,"Nave",3,243,3,"media","Maschio",1,5021,"No"
3329,"Nave",5,219,2,"media","Maschio",4,4289,"No"
3330,"Nave",5,168,2,"alta","Maschio",2,5776,"No"
3331,"Nave",3,224,6,"alta","Maschio",8,5661,"No"
3332,"Nave",4,216,2,"media","Maschio",2,5840,"Si"
3333,"Nave",1,187,5,"bassa","Femmina",6,4698,"No"
3334,"Nave",3,204,3,"alta","Femmina",1,4037,"Si"
3335,"Nave",5,266,5,"bassa","Maschio",10,4140,"No"
3336,"Nave",4,179,2,"bassa","Femmina",2,4931,"Si"
3337,"Nave",4,184,3,"bassa","Maschio",10,4776,"No"
3338,"Nave",2,204,4,"media","Femmina",2,4431,"No"
3339,"Nave",4,255,2,"media","Femmina",7,4332,"Si"
3340,"Nave",1,272,2,"media","Femmina",5,5252,"No"
3341,"Nave",3,186,2,"bassa","Maschio",7,4947,"Si"
3342,"Nave",4,147,4,"media","Maschio",6,4369,"No"
3343,"Nave",4,145,3,"media","Maschio",4,5361,"Si"
3344,"Nave",1,255,3,"media","Femmina",6,5715,"No"
3345,"Nave",4,133,2,"bassa","Femmina",7,4663,"No"
3346,"Nave",1,155,4,"bassa","Femmina",1,4985,"No"
3347,"Nave",5,151,4,"media","Maschio",10,4796,"No"
3348,"Nave",2,270,2,"alta","Femmina",3,4914,"Si"
3349,"Nave",1,234,4,"alta","Maschio",6,4942,"No"
3350,"Nave",5,186,2,"media","Maschio",4,4352,"No"
3351,"Nave",5,157,2,"media","Maschio",6,5937,"No"
3352,"Nave",4,268,3,"bassa","Maschio",7,5947,"No"
3353,"Nave",3,244,2,"bassa","Maschio",10,4486,"Si"
3354,"Nave",5,190,3,"bassa","Maschio",2,4554,"No"
3355,"Nave",4,161,4,"bassa","Maschio",5,5038,"No"
3356,"Nave",4,162,3,"alta","Femmina",2,5893,"Si"
3357,"Nave",3,163,8,"media","Femmina",6,5739,"No"
3358,"Nave",3,211,6,"bassa","Maschio",5,5777,"Si"
3359,"Nave",4,205,8,"media","Maschio",1,4977,"Si"
3360,"Nave",5,150,3,"media","Femmina",4,4442,"Si"
3361,"Nave",5,209,5,"media","Femmina",10,4623,"Si"
3362,"Nave",2,250,3,"media","Femmina",6,5298,"No"
3363,"Nave",2,206,3,"alta","Femmina",1,4431,"Si"
3364,"Nave",2,244,3,"bassa","Maschio",2,4198,"No"
3365,"Nave",1,180,3,"bassa","Maschio",2,4615,"Si"
3366,"Nave",4,256,3,"media","Maschio",1,5784,"Si"
3367,"Nave",4,273,3,"media","Femmina",2,5672,"Si"
3368,"Nave",1,178,8,"media","Femmina",6,4872,"No"
3369,"Nave",2,296,2,"media","Femmina",2,1233,"No"
3370,"Nave",3,249,5,"media","Femmina",9,1752,"No"
3371,"Nave",5,151,4,"media","Maschio",3,5470,"No"
3372,"Nave",3,270,2,"alta","Femmina",5,5346,"No"
3373,"Nave",2,234,4,"alta","Femmina",7,4568,"Si"
3374,"Nave",4,186,2,"media","Femmina",9,5841,"No"
3375,"Nave",1,157,2,"media","Maschio",3,5801,"No"
3376,"Nave",2,268,3,"bassa","Femmina",3,5488,"Si"
3377,"Nave",1,244,2,"bassa","Femmina",3,4644,"Si"
3378,"Nave",4,190,3,"bassa","Maschio",2,4800,"No"
3379,"Nave",2,161,4,"bassa","Femmina",10,5322,"No"
3380,"Nave",2,162,3,"alta","Maschio",10,4489,"Si"
3381,"Nave",1,163,8,"media","Femmina",9,5489,"Si"
3382,"Nave",2,211,6,"bassa","Femmina",2,4417,"No"
3383,"Nave",4,205,8,"media","Femmina",5,4869,"Si"
3384,"Nave",3,150,3,"media","Maschio",4,5536,"No"
3385,"Nave",5,209,5,"media","Femmina",9,5565,"No"
3386,"Nave",3,250,3,"media","Maschio",4,4343,"No"
3387,"Nave",1,206,3,"alta","Femmina",8,4763,"Si"
3388,"Nave",5,244,3,"bassa","Maschio",9,5695,"No"
3389,"Nave",2,180,3,"bassa","Maschio",2,5033,"Si"
3390,"Nave",5,256,3,"media","Maschio",10,4504,"Si"
3391,"Nave",4,273,3,"media","Maschio",6,4044,"Si"
3392,"Nave",2,178,8,"media","Maschio",5,4120,"Si"
3393,"Nave",3,296,2,"media","Femmina",9,1523,"Si"
3394,"Nave",2,275,6,"media","Maschio",2,1712,"Si"
3395,"Nave",5,270,3,"bassa","Maschio",2,4351,"Si"
3396,"Nave",5,224,4,"media","Maschio",6,4616,"No"
3397,"Nave",4,172,5,"bassa","Maschio",4,4668,"No"
3398,"Nave",4,176,3,"bassa","Femmina",1,4774,"No"
3399,"Strada",2,240,4,"bassa","Maschio",9,4099,"No"
3400,"Strada",4,213,3,"bassa","Femmina",5,4535,"Si"
3401,"Strada",2,197,3,"bassa","Femmina",2,5707,"No"
3402,"Strada",5,167,2,"bassa","Femmina",7,4289,"Si"
3403,"Strada",1,180,3,"bassa","Femmina",2,5013,"Si"
3404,"Strada",1,119,2,"bassa","Femmina",10,4146,"Si"
3405,"Strada",5,232,4,"bassa","Maschio",3,5447,"No"
3406,"Strada",5,139,2,"media","Maschio",7,5536,"No"
3407,"Strada",2,272,3,"bassa","Maschio",2,4459,"Si"
3408,"Strada",2,253,3,"bassa","Femmina",7,4915,"No"
3409,"Strada",2,188,3,"bassa","Maschio",4,5376,"No"
3410,"Strada",4,202,3,"media","Maschio",5,5169,"No"
3411,"Strada",1,134,3,"bassa","Femmina",7,5802,"Si"
3412,"Strada",5,110,3,"media","Maschio",3,4252,"Si"
3413,"Strada",2,172,2,"bassa","Femmina",9,4532,"Si"
3414,"Strada",1,188,3,"bassa","Maschio",3,4222,"No"
3415,"Strada",1,258,4,"media","Femmina",6,5365,"Si"
3416,"Strada",3,234,3,"bassa","Maschio",10,5673,"No"
3417,"Strada",4,148,4,"media","Femmina",9,5301,"No"
3418,"Strada",3,194,4,"bassa","Femmina",2,5396,"No"
3419,"Strada",4,266,3,"media","Femmina",2,5413,"Si"
3420,"Strada",5,158,3,"media","Maschio",7,5559,"Si"
3421,"Aereo",1,228,2,"alta","Maschio",6,4984,"Si"
3422,"Aereo",5,159,2,"bassa","Maschio",1,5671,"No"
3423,"Aereo",4,255,4,"bassa","Maschio",10,4107,"No"
3424,"Aereo",4,213,3,"bassa","Femmina",4,5481,"Si"
3425,"Aereo",4,148,2,"bassa","Femmina",5,4693,"Si"
3426,"Aereo",5,219,3,"media","Maschio",6,5957,"Si"
3427,"Aereo",5,168,5,"media","Maschio",9,5731,"Si"
3428,"Aereo",3,148,5,"media","Femmina",6,4802,"No"
3429,"Aereo",4,149,3,"bassa","Femmina",5,5467,"No"
3430,"Aereo",5,245,6,"alta","Maschio",9,4793,"No"
3431,"Aereo",1,200,2,"media","Maschio",10,5178,"Si"
3432,"Aereo",1,228,3,"media","Maschio",9,5530,"No"
3433,"Aereo",1,175,4,"bassa","Maschio",2,4053,"No"
3434,"Aereo",3,201,3,"bassa","Maschio",9,5895,"Si"
3435,"Aereo",3,267,4,"bassa","Maschio",7,5140,"No"
3436,"Aereo",4,217,2,"media","Femmina",9,5450,"No"
3437,"Aereo",3,160,2,"alta","Maschio",3,4409,"No"
3438,"Aereo",4,264,3,"bassa","Femmina",2,4279,"Si"
3439,"Aereo",1,179,3,"alta","Maschio",5,5898,"Si"
3440,"Aereo",5,259,3,"media","Maschio",10,4921,"Si"
3441,"Aereo",5,178,2,"alta","Maschio",5,5403,"No"
3442,"Aereo",2,242,5,"media","Maschio",6,4694,"No"
3443,"Nave",4,235,2,"bassa","Maschio",4,5671,"No"
3444,"Nave",1,247,2,"media","Femmina",7,5098,"No"
3445,"Nave",2,240,5,"bassa","Maschio",7,4138,"Si"
3446,"Nave",1,252,2,"bassa","Maschio",4,5559,"No"
3447,"Nave",4,237,2,"bassa","Maschio",8,5600,"Si"
