"","default","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","OCCUPATION_TYPE"
"2708",0,"F","N","Y",0,157500,679500,"State servant","Secondary / secondary special","Married","House / apartment","Core staff"
"2709",0,"M","Y","Y",0,89100,560664,"Working","Secondary / secondary special","Civil marriage","House / apartment","Drivers"
"2710",0,"F","Y","N",2,139500,142200,"Commercial associate","Secondary / secondary special","Married","House / apartment","Accountants"
"2711",0,"M","N","Y",0,171000,997335,"Pensioner","Higher education","Married","House / apartment",""
"2712",0,"F","N","N",2,180000,355536,"Working","Secondary / secondary special","Civil marriage","Rented apartment","High skill tech staff"
"2713",0,"F","Y","N",0,112500,1350000,"Working","Higher education","Married","House / apartment",""
"2714",0,"F","Y","N",0,157500,808650,"Commercial associate","Incomplete higher","Single / not married","House / apartment",""
"2715",0,"F","Y","Y",0,270000,1348848,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"2716",0,"F","N","Y",0,81000,544491,"Working","Secondary / secondary special","Married","House / apartment",""
"2717",0,"M","Y","Y",0,157500,1056447,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"2718",0,"F","Y","Y",0,225000,1144053,"Working","Secondary / secondary special","Widow","House / apartment",""
"2719",0,"F","N","Y",0,180000,755190,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2720",0,"F","Y","Y",0,315000,490495.5,"Commercial associate","Secondary / secondary special","Married","House / apartment","Private service staff"
"2721",0,"M","Y","N",0,126000,273636,"Working","Secondary / secondary special","Married","With parents","Drivers"
"2722",0,"M","Y","Y",0,243000,450000,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"2723",0,"F","N","N",0,108000,517788,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2724",0,"F","N","Y",2,72000,76410,"Working","Secondary / secondary special","Married","House / apartment","Cooking staff"
"2725",0,"F","Y","N",2,90000,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"2726",0,"F","N","Y",0,130500,612612,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2727",0,"F","N","Y",1,382500,1886850,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"2728",0,"M","N","N",0,117000,327024,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"2729",0,"F","N","Y",2,112500,101880,"Working","Higher education","Married","House / apartment","Core staff"
"2730",0,"F","N","Y",0,135000,490495.5,"Commercial associate","Secondary / secondary special","Married","House / apartment","Managers"
"2731",0,"F","N","N",0,225000,814041,"Commercial associate","Secondary / secondary special","Married","Municipal apartment",""
"2732",0,"M","N","Y",0,54450,521280,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2733",0,"F","N","N",1,225000,512145,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"2734",0,"M","N","N",0,180000,1078200,"Working","Higher education","Single / not married","House / apartment",""
"2735",0,"F","N","Y",0,180000,334152,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",""
"2736",0,"F","Y","N",0,112500,225000,"Working","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"2737",0,"M","Y","N",1,180000,865953,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"2738",0,"F","N","Y",0,94500,327024,"Working","Higher education","Single / not married","House / apartment",""
"2739",0,"F","Y","Y",0,157500,2156400,"State servant","Higher education","Married","House / apartment","Medicine staff"
"2740",0,"F","N","Y",0,99000,302206.5,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"2741",0,"M","Y","Y",0,144000,679500,"Working","Secondary / secondary special","Single / not married","Municipal apartment","Drivers"
"2742",0,"F","N","Y",0,180000,1125000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"2743",0,"M","Y","N",1,135000,450000,"Working","Higher education","Civil marriage","House / apartment",""
"2744",0,"F","N","N",0,268650,2517300,"Working","Higher education","Separated","With parents","Core staff"
"2745",0,"M","Y","Y",0,450000,2250000,"Commercial associate","Higher education","Married","House / apartment","Core staff"
"2746",0,"F","N","N",1,450000,1928304,"Commercial associate","Higher education","Married","With parents","Managers"
"2747",0,"F","N","Y",0,112500,728847,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2748",0,"F","Y","Y",0,225000,781920,"Commercial associate","Higher education","Married","Rented apartment",""
"2749",0,"F","N","N",0,198000,270000,"Working","Higher education","Married","House / apartment","Core staff"
"2750",0,"F","N","N",1,81000,227520,"Working","Secondary / secondary special","Single / not married","With parents","Sales staff"
"2751",0,"M","Y","Y",0,135000,472500,"Working","Higher education","Married","House / apartment","Drivers"
"2752",0,"F","N","Y",0,387000,1096020,"Working","Higher education","Single / not married","House / apartment","Core staff"
"2753",0,"F","N","Y",0,315000,227520,"Commercial associate","Higher education","Married","House / apartment","Laborers"
"2754",0,"F","N","Y",0,67500,180000,"Pensioner","Secondary / secondary special","Separated","House / apartment",""
"2755",0,"M","Y","Y",0,225000,630000,"Working","Higher education","Married","House / apartment",""
"2756",0,"F","N","Y",0,216000,622413,"Working","Secondary / secondary special","Separated","House / apartment","Cooking staff"
"2757",0,"F","Y","Y",0,166500,351000,"Working","Higher education","Separated","House / apartment","Sales staff"
"2758",0,"F","Y","Y",0,225000,751842,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"2759",0,"F","N","Y",0,157500,420498,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2760",0,"M","Y","Y",0,351000,545040,"Working","Higher education","Married","House / apartment","High skill tech staff"
"2761",0,"F","N","Y",0,193500,1023966,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"2762",0,"M","N","Y",0,405000,1024740,"Working","Higher education","Single / not married","House / apartment",""
"2763",0,"F","N","N",1,202500,170640,"Working","Secondary / secondary special","Married","With parents","Medicine staff"
"2764",0,"F","N","N",0,108000,384048,"State servant","Higher education","Married","House / apartment","Managers"
"2765",0,"F","N","Y",1,126000,444420,"State servant","Higher education","Single / not married","House / apartment","Medicine staff"
"2766",0,"F","Y","Y",0,180000,119893.5,"Pensioner","Secondary / secondary special","Separated","House / apartment",""
"2767",0,"M","Y","Y",0,234000,450000,"State servant","Higher education","Single / not married","House / apartment",""
"2768",0,"F","N","N",1,225000,225000,"State servant","Secondary / secondary special","Married","House / apartment","Core staff"
"2769",0,"M","Y","Y",0,360000,728460,"Commercial associate","Incomplete higher","Married","House / apartment","Drivers"
"2770",0,"F","Y","Y",0,72000,101880,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"2771",0,"F","N","N",1,216000,417024,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"2772",0,"F","Y","Y",0,189000,260640,"Pensioner","Higher education","Separated","House / apartment",""
"2773",0,"F","N","N",0,225000,1243881,"Commercial associate","Secondary / secondary special","Married","Municipal apartment","Managers"
"2774",0,"M","Y","Y",0,135000,225000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"2775",0,"M","Y","Y",0,405000,2156400,"Commercial associate","Higher education","Married","House / apartment","Managers"
"2776",0,"F","N","Y",0,54000,207711,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"2777",0,"F","N","Y",2,135000,219042,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"2778",0,"F","N","N",0,144000,755190,"Commercial associate","Higher education","Married","House / apartment","Managers"
"2779",0,"M","Y","N",2,112500,942300,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"2780",0,"F","N","Y",0,148500,1515415.5,"State servant","Secondary / secondary special","Married","House / apartment","Medicine staff"
"2781",0,"F","N","Y",0,202500,545040,"Working","Secondary / secondary special","Single / not married","Rented apartment","Sales staff"
"2782",0,"F","N","Y",0,135000,629325,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment","Cooking staff"
"2783",0,"F","N","Y",0,122850,156384,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",""
"2784",0,"F","Y","N",0,90000,225000,"Commercial associate","Secondary / secondary special","Single / not married","With parents","Sales staff"
"2785",0,"M","Y","Y",0,135000,808650,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"2786",0,"F","N","Y",0,112500,675000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"2787",0,"F","N","Y",3,90000,148500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"2788",0,"M","N","Y",0,225000,592560,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"2789",0,"F","N","Y",0,144000,339948,"Working","Higher education","Single / not married","House / apartment","High skill tech staff"
"2790",0,"M","Y","Y",0,112500,135000,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"2791",0,"F","N","N",0,135000,450000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2792",0,"M","Y","Y",1,157500,573628.5,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"2793",0,"F","N","N",2,135000,254700,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"2794",0,"F","N","Y",0,157500,595903.5,"Working","Secondary / secondary special","Married","House / apartment",""
"2795",0,"M","Y","N",0,405000,1631133,"Commercial associate","Higher education","Married","House / apartment","Managers"
"2796",0,"F","Y","Y",1,342000,1467612,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Sales staff"
"2797",0,"M","Y","N",0,135000,315000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"2798",0,"M","Y","N",2,139500,888840,"Working","Secondary / secondary special","Married","Municipal apartment","Core staff"
"2799",0,"M","N","N",1,135000,247500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"2800",0,"F","N","N",0,171000,441000,"Pensioner","Secondary / secondary special","Widow","Municipal apartment",""
"2801",0,"M","N","N",0,270000,2517300,"Commercial associate","Incomplete higher","Married","House / apartment","Security staff"
"2802",0,"F","N","N",1,90000,402939,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"2803",0,"F","N","Y",0,225000,469822.5,"Working","Secondary / secondary special","Widow","House / apartment","Sales staff"
"2804",0,"F","N","Y",2,157500,920088,"Working","Secondary / secondary special","Married","House / apartment",""
"2805",0,"M","Y","N",1,225000,571446,"Commercial associate","Secondary / secondary special","Married","House / apartment","Drivers"
"2806",0,"F","Y","Y",1,270000,1206954,"Commercial associate","Secondary / secondary special","Married","House / apartment","Core staff"
"2807",0,"F","N","Y",0,247500,787500,"State servant","Secondary / secondary special","Married","House / apartment",""
"2808",0,"M","Y","N",0,157500,675000,"Working","Higher education","Single / not married","With parents","High skill tech staff"
"2809",0,"F","Y","Y",0,67500,415224,"Working","Secondary / secondary special","Single / not married","House / apartment","Sales staff"
"2810",0,"F","Y","Y",0,90000,604152,"Pensioner","Secondary / secondary special","Married","House / apartment",""
