"","gender","total_children","education","member_card","occupation","houseowner","avg_cars_at.home.approx.","avg..yearly_income","num_children_at_home","promotion_name","media_type","spesa_totale"
"1475","F",1,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Double Down Sale","TV",1991.34661780265
"1476","F",5,"Partial High School","Normal","Manual","N",0,"$10K - $30K",5,"Weekend Markdown","In-Store Coupon",2093.29763998588
"1477","F",1,"Bachelors Degree","Bronze","Professional","Y",1,"$110K - $130K",0,"Double Down Sale","TV",1073.90676368677
"1478","M",1,"Partial High School","Normal","Skilled Manual","N",0,"$10K - $30K",0,"Double Down Sale","TV",1670.30153664498
"1479","F",2,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",1,"Price Winners","In-Store Coupon",2657.04222900284
"1480","F",2,"Partial High School","Bronze","Professional","N",3,"$90K - $110K",0,"Double Down Sale","TV",1166.76229854741
"1481","F",4,"Partial High School","Silver","Skilled Manual","Y",1,"$10K - $30K",1,"Double Down Sale","TV",1454.9567432542
"1482","M",4,"High School Degree","Golden","Professional","Y",2,"$90K - $110K",4,"Double Down Sale","TV",1139.31169563368
"1483","F",4,"High School Degree","Normal","Management","Y",1,"$130K - $150K",0,"Price Winners","In-Store Coupon",2616.58138784599
"1484","F",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",2,"Free For All","In-Store Coupon",2909.12087384541
"1485","F",4,"Partial High School","Silver","Professional","Y",1,"$110K - $130K",0,"Double Down Sale","TV",824.541224985904
"1486","M",5,"Bachelors Degree","Silver","Professional","N",3,"$110K - $130K",5,"Double Down Sale","TV",972.840759605227
"1487","F",2,"Graduate Degree","Bronze","Professional","Y",2,"$70K - $90K",1,"Price Winners","In-Store Coupon",2403.59424455057
"1488","M",1,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",749.878061658098
"1489","M",4,"Graduate Degree","Silver","Management","Y",4,"$70K - $90K",4,"Sales Galore","Bulk Mail",895.515586555514
"1490","M",3,"High School Degree","Bronze","Manual","Y",2,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",730.351534919791
"1491","M",5,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"Big Time Savings","In-Store Coupon",2574.15248707151
"1492","F",5,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Unbeatable Price Savers","Bulk Mail",1111.0995623023
"1493","M",1,"Bachelors Degree","Bronze","Professional","Y",1,"$70K - $90K",1,"Big Time Savings","In-Store Coupon",2305.02003118908
"1494","F",4,"Bachelors Degree","Bronze","Professional","N",4,"$70K - $90K",0,"Sales Galore","Bulk Mail",1100.27300708476
"1495","F",4,"Bachelors Degree","Bronze","Professional","Y",3,"$90K - $110K",0,"Unbeatable Price Savers","Bulk Mail",774.494008425145
"1496","M",5,"High School Degree","Golden","Skilled Manual","Y",1,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",801.828651162729
"1497","F",4,"High School Degree","Golden","Professional","Y",3,"$150K +",3,"Sales Days","Bulk Mail",820.713063454619
"1498","F",2,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Sales Days","Bulk Mail",882.414045191051
"1499","F",1,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",1,"Tip Top Savings","Bulk Mail",856.427697919004
"1500","F",1,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",1,"Tip Top Savings","Bulk Mail",817.566583486898
"1501","F",2,"Bachelors Degree","Bronze","Management","Y",2,"$30K - $50K",2,"Sales Days","Bulk Mail",881.341713050217
"1502","M",4,"Graduate Degree","Bronze","Professional","N",3,"$70K - $90K",0,"Tip Top Savings","Bulk Mail",795.255470289716
"1503","M",4,"High School Degree","Bronze","Manual","N",1,"$30K - $50K",0,"Two for One","Bulk Mail",905.316889219014
"1504","F",5,"High School Degree","Golden","Skilled Manual","Y",4,"$30K - $50K",0,"Sales Days","Bulk Mail",759.277413006305
"1505","M",3,"Partial High School","Bronze","Skilled Manual","Y",1,"$10K - $30K",3,"Tip Top Savings","Bulk Mail",1079.62624712667
"1506","M",2,"High School Degree","Silver","Manual","N",2,"$30K - $50K",0,"Sales Days","Bulk Mail",1117.69314150759
"1507","M",0,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"Big Time Discounts","In-Store Coupon",2745.10928896087
"1508","F",4,"High School Degree","Bronze","Manual","N",4,"$30K - $50K",0,"Sales Days","Bulk Mail",905.516791726773
"1509","F",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Big Time Discounts","In-Store Coupon",1601.0371149575
"1510","F",1,"Bachelors Degree","Bronze","Professional","N",2,"$70K - $90K",0,"Two for One","Bulk Mail",956.392963477738
"1511","F",5,"High School Degree","Silver","Professional","Y",3,"$130K - $150K",5,"Sales Days","Bulk Mail",623.229428525208
"1512","M",1,"Partial College","Silver","Manual","Y",2,"$30K - $50K",0,"One Day Sale","In-Store Coupon",2158.72246750969
"1513","F",1,"Partial College","Golden","Professional","Y",1,"$130K - $150K",0,"Sales Days","Bulk Mail",875.345254460852
"1514","M",1,"Bachelors Degree","Bronze","Professional","Y",4,"$130K - $150K",0,"Sales Days","Bulk Mail",687.765899613745
"1515","F",4,"High School Degree","Normal","Manual","N",0,"$10K - $30K",2,"Big Time Discounts","In-Store Coupon",2855.28320883719
"1516","M",3,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",1,"Sales Days","Bulk Mail",1028.85010429896
"1517","M",3,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",1,"Sales Days","Bulk Mail",747.521252861737
"1518","F",3,"Partial College","Bronze","Management","Y",2,"$30K - $50K",1,"Sale Winners","In-Store Coupon",1916.18953006001
"1519","M",0,"Bachelors Degree","Bronze","Management","Y",2,"$50K - $70K",0,"You Save Days","Bulk Mail",1125.03965260933
"1520","F",4,"Partial High School","Bronze","Manual","N",2,"$10K - $30K",1,"Price Destroyers","TV",1635.08607573542
"1521","M",4,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",2,"Dollar Cutters","Bulk Mail",864.13634281174
"1522","F",3,"Partial College","Bronze","Professional","Y",1,"$30K - $50K",0,"Dollar Cutters","Bulk Mail",749.617753900799
"1523","F",3,"Partial College","Bronze","Professional","Y",1,"$30K - $50K",0,"Dollar Cutters","Bulk Mail",785.1883688329
"1524","M",1,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Sale Winners","In-Store Coupon",2877.79764489018
"1525","M",2,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",2,"You Save Days","Bulk Mail",698.712753593774
"1526","F",3,"High School Degree","Bronze","Management","Y",2,"$130K - $150K",0,"Sale Winners","In-Store Coupon",1765.18311622938
"1527","M",1,"Bachelors Degree","Bronze","Professional","N",1,"$50K - $70K",0,"You Save Days","Bulk Mail",729.193520218444
"1528","M",5,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",2,"Dollar Cutters","Bulk Mail",1044.76038199799
"1529","M",3,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",0,"Price Destroyers","TV",1072.87512082114
"1530","M",4,"High School Degree","Golden","Skilled Manual","Y",4,"$30K - $50K",4,"You Save Days","Bulk Mail",872.116123461599
"1531","F",1,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Sales Galore","TV",1318.91135267267
"1532","M",1,"Bachelors Degree","Bronze","Management","Y",3,"$50K - $70K",1,"Shelf Emptiers","Bulk Mail",968.916375672559
"1533","M",5,"Partial High School","Golden","Manual","Y",2,"$50K - $70K",3,"You Save Days","Bulk Mail",1046.73599584365
"1534","M",2,"Bachelors Degree","Silver","Professional","N",3,"$50K - $70K",0,"Sales Galore","Bulk Mail",831.10619189238
"1535","M",3,"Bachelors Degree","Bronze","Management","N",3,"$50K - $70K",0,"Shelf Emptiers","Bulk Mail",778.693890444603
"1536","F",5,"Partial College","Golden","Professional","Y",2,"$110K - $130K",0,"Price Savers","In-Store Coupon",3113.46440184
"1537","M",5,"Bachelors Degree","Golden","Management","N",4,"$50K - $70K",5,"Big Time Discounts","In-Store Coupon",2734.22091508805
"1538","F",2,"High School Degree","Normal","Professional","N",3,"$70K - $90K",0,"Price Savers","In-Store Coupon",2910.67832843081
"1539","M",2,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"You Save Days","TV",1493.61912587478
"1540","F",3,"Bachelors Degree","Bronze","Professional","N",2,"$30K - $50K",0,"You Save Days","TV",1451.86016664741
"1541","F",2,"Bachelors Degree","Golden","Professional","N",4,"$70K - $90K",0,"You Save Days","TV",1265.90495101259
"1542","M",0,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"You Save Days","TV",1202.68447515828
"1543","M",3,"Bachelors Degree","Golden","Management","Y",3,"$70K - $90K",3,"You Save Days","TV",969.11511341037
"1544","F",0,"High School Degree","Bronze","Manual","Y",2,"$30K - $50K",0,"Wallet Savers","TV",1173.81720699979
"1545","F",1,"Bachelors Degree","Bronze","Management","Y",3,"$110K - $130K",1,"Wallet Savers","TV",1430.88938198804
"1546","F",3,"Partial College","Bronze","Management","Y",3,"$70K - $90K",0,"Shelf Clearing Days","Bulk Mail",765.549471312373
"1547","F",0,"Partial High School","Normal","Management","Y",3,"$110K - $130K",0,"Price Savers","TV",1302.01159790531
"1548","M",0,"Partial College","Bronze","Professional","Y",3,"$50K - $70K",0,"Shelf Clearing Days","Bulk Mail",938.771761516044
"1549","M",2,"Partial College","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Wallet Savers","TV",812.801049538555
"1550","F",1,"Bachelors Degree","Bronze","Professional","Y",2,"$130K - $150K",0,"Three for One","In-Store Coupon",1983.6871647643
"1551","M",4,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",0,"Three for One","In-Store Coupon",3185.01134824142
"1552","F",2,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",1,"Super Savers","TV",1381.20818093601
"1553","F",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Super Savers","TV",1129.20197654611
"1554","F",4,"Partial College","Bronze","Skilled Manual","N",1,"$30K - $50K",0,"Wallet Savers","TV",1268.32226418841
"1555","M",3,"High School Degree","Bronze","Manual","Y",2,"$50K - $70K",0,"Wallet Savers","TV",1558.03881415002
"1556","F",1,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",1,"Wallet Savers","TV",1577.358723863
"1557","M",4,"Bachelors Degree","Bronze","Management","Y",2,"$50K - $70K",0,"Price Savers","TV",1054.84309324052
"1558","F",2,"Bachelors Degree","Bronze","Professional","N",1,"$50K - $70K",2,"Shelf Clearing Days","Bulk Mail",997.093183686083
"1559","M",2,"Partial High School","Normal","Manual","N",0,"$10K - $30K",2,"Super Savers","TV",1216.69611682107
"1560","F",1,"Bachelors Degree","Bronze","Professional","Y",2,"$50K - $70K",1,"Price Savers","TV",1013.26849155794
"1561","M",1,"Bachelors Degree","Bronze","Professional","Y",4,"$70K - $90K",0,"Super Savers","TV",1078.79516195685
"1562","M",2,"Bachelors Degree","Bronze","Management","N",2,"$50K - $70K",2,"Three for One","In-Store Coupon",2699.82782741786
"1563","M",3,"Bachelors Degree","Bronze","Management","Y",2,"$50K - $70K",0,"Price Savers","TV",1345.62893267027
"1564","M",5,"High School Degree","Golden","Manual","N",4,"$30K - $50K",3,"One Day Sale","TV",1526.70463440767
"1565","F",1,"High School Degree","Bronze","Skilled Manual","N",1,"$30K - $50K",0,"Money Savers","TV",1234.71024484149
"1566","M",1,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Money Savers","TV",1105.3126956612
"1567","M",4,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Money Savers","TV",1066.9110611809
"1568","M",4,"Graduate Degree","Bronze","Professional","Y",1,"$90K - $110K",0,"Sale Winners","In-Store Coupon",2092.84838853019
"1569","M",3,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"Money Savers","TV",2198.68479583975
"1570","F",2,"High School Degree","Normal","Skilled Manual","Y",1,"$10K - $30K",2,"Dimes Off","In-Store Coupon",1604.77989762304
"1571","F",4,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Money Savers","TV",643.18123690887
"1572","F",2,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",1,"Money Savers","TV",583.77769071511
"1573","F",1,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Sale Winners","In-Store Coupon",1742.89935514888
"1574","F",1,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Sale Winners","In-Store Coupon",1657.43930661532
"1575","F",0,"Bachelors Degree","Bronze","Management","Y",3,"$70K - $90K",0,"Money Savers","TV",1332.28360011654
"1576","F",0,"Bachelors Degree","Bronze","Management","Y",3,"$70K - $90K",0,"Sale Winners","In-Store Coupon",2406.33394579423
"1577","M",0,"High School Degree","Bronze","Skilled Manual","Y",1,"$30K - $50K",0,"Money Savers","TV",1508.66462958117
"1578","M",0,"Bachelors Degree","Silver","Management","Y",2,"$90K - $110K",0,"Sale Winners","In-Store Coupon",1810.12796096794
"1579","M",2,"Partial High School","Bronze","Manual","N",2,"$30K - $50K",0,"Sale Winners","In-Store Coupon",2658.62651494878
"1580","F",3,"Bachelors Degree","Bronze","Management","Y",2,"$70K - $90K",2,"Sale Winners","In-Store Coupon",2780.51360443115
"1581","M",3,"Bachelors Degree","Silver","Management","Y",4,"$50K - $70K",2,"Sale Winners","In-Store Coupon",2769.35500786664
"1582","F",2,"High School Degree","Normal","Skilled Manual","N",1,"$30K - $50K",1,"Sale Winners","In-Store Coupon",1691.62182642072
"1583","F",4,"Bachelors Degree","Bronze","Professional","Y",2,"$50K - $70K",2,"Dimes Off","In-Store Coupon",1962.52348038586
"1584","M",3,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"One Day Sale","TV",741.246147923287
"1585","M",3,"Bachelors Degree","Golden","Professional","N",3,"$130K - $150K",0,"Sale Winners","In-Store Coupon",2725.34773939053
"1586","F",1,"Partial High School","Normal","Manual","N",0,"$10K - $30K",0,"Sale Winners","In-Store Coupon",2010.58694032588
"1587","F",1,"Bachelors Degree","Bronze","Professional","Y",2,"$50K - $70K",0,"Dimes Off","In-Store Coupon",2331.17368539151
"1588","F",5,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",5,"Go For It","Bulk Mail",590.397605024298
"1589","F",4,"Bachelors Degree","Bronze","Management","N",3,"$70K - $90K",0,"Go For It","Bulk Mail",1131.32844741946
"1590","F",5,"Partial High School","Bronze","Manual","Y",3,"$30K - $50K",1,"Go For It","Bulk Mail",887.788775504504
"1591","M",1,"Partial College","Bronze","Clerical","Y",3,"$30K - $50K",0,"Go For It","Bulk Mail",986.20940065379
"1592","M",5,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",0,"Go For It","Bulk Mail",677.395160195533
"1593","F",0,"Partial High School","Bronze","Management","Y",2,"$90K - $110K",0,"Go For It","Bulk Mail",691.351230158552
"1594","F",1,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Go For It","Bulk Mail",710.728309435931
"1595","M",3,"Partial High School","Normal","Skilled Manual","Y",2,"$10K - $30K",3,"Coupon Spectacular","In-Store Coupon",1680.99918917011
"1596","M",4,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",3,"Coupon Spectacular","In-Store Coupon",2503.16026788108
"1597","M",0,"Bachelors Degree","Bronze","Professional","Y",2,"$50K - $70K",0,"Price Destroyers","Bulk Mail",964.70735252493
"1598","F",3,"High School Degree","Golden","Skilled Manual","Y",4,"$30K - $50K",3,"Save-It Sale","In-Store Coupon",2520.69696461658
"1599","F",3,"Partial High School","Normal","Skilled Manual","Y",0,"$10K - $30K",3,"Save-It Sale","In-Store Coupon",2083.13923523773
"1600","F",5,"Bachelors Degree","Silver","Professional","Y",3,"$130K - $150K",2,"Coupon Spectacular","TV",1774.38070892624
"1601","M",2,"Bachelors Degree","Normal","Management","Y",0,"$10K - $30K",0,"Dollar Cutters","TV",734.566368154901
"1602","F",3,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Dollar Cutters","TV",1299.10183543649
"1603","F",4,"High School Degree","Bronze","Manual","N",4,"$30K - $50K",0,"Dollar Cutters","TV",1445.19678520295
"1604","F",2,"Partial High School","Golden","Professional","Y",2,"$150K +",1,"Dollar Cutters","TV",1217.99921086865
"1605","M",2,"Graduate Degree","Bronze","Professional","Y",3,"$70K - $90K",0,"Mystery Sale","Bulk Mail",798.802971725623
"1606","M",3,"High School Degree","Bronze","Skilled Manual","N",4,"$50K - $70K",1,"Green Light Special","In-Store Coupon",1708.49414903629
"1607","M",3,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",1,"Dollar Cutters","TV",1600.54386031091
"1608","M",5,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",1,"Dollar Cutters","TV",1552.17690053077
"1609","M",5,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",1,"Coupon Spectacular","TV",1034.826944823
"1610","F",1,"Partial High School","Normal","Manual","N",2,"$10K - $30K",0,"Mystery Sale","Bulk Mail",906.907510094312
"1611","F",3,"Bachelors Degree","Golden","Professional","Y",3,"$50K - $70K",3,"Mystery Sale","Bulk Mail",706.150768340126
"1612","F",5,"Partial High School","Silver","Skilled Manual","N",1,"$10K - $30K",0,"Green Light Special","In-Store Coupon",2920.06819604131
"1613","F",0,"Bachelors Degree","Normal","Professional","Y",3,"$70K - $90K",0,"Dollar Cutters","TV",1623.62709016597
"1614","M",1,"Bachelors Degree","Bronze","Management","N",4,"$50K - $70K",0,"Mystery Sale","Bulk Mail",795.027026001601
"1615","F",1,"Bachelors Degree","Bronze","Management","N",1,"$50K - $70K",0,"Shelf Clearing Days","In-Store Coupon",2194.68916179327
"1616","F",3,"High School Degree","Golden","Management","Y",3,"$110K - $130K",3,"Green Light Special","In-Store Coupon",2464.19363107087
"1617","F",3,"Bachelors Degree","Bronze","Management","N",2,"$50K - $70K",0,"Weekend Markdown","TV",1782.8117913712
"1618","M",2,"Bachelors Degree","Bronze","Professional","N",4,"$50K - $70K",0,"Weekend Markdown","TV",1858.44681666745
"1619","F",4,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Weekend Markdown","TV",1385.03728162212
"1620","F",1,"Bachelors Degree","Golden","Professional","N",3,"$110K - $130K",0,"Weekend Markdown","TV",1394.25960486797
